Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	JOG (liquid oxide) (/)	JOG (Perovskite) (/)	JOG (Ba3MoO6) (/)	JOG (BaO) (/)	JOG (other phases) (/)	JOG (HCP) (/)	JOG (MoPd2) (/)	JOG (FCC) (/)	JOG (liquid metallic) (/)	JOG (MoO2) (/)	JOG (Sigma) (/)	
15297.83783	1128	3.45e+19	0	0	4288500	2	1e-05	4.44598e+26	2.743808e+26	2.522065e+26	2.217421e+25	1.437228e+25	1.55845e+26	3.229985e+25	1.993364e+25	1.83227e+25	1.610947e+24	1.04414e+24	1.132207e+25	0.3505301	7.217939e+26	0	0	0	0	4.211874e+20	7.217935e+26	4.160981e+26	0	4.160981e+26	1.880992e+26	0	1.880992e+26	1.006995e+26	0	1.006995e+26	3.761983e+26	0	3.761983e+26	1.120995e+26	0	1.120995e+26	3.590984e+26	0	3.590984e+26	3.880733e+23	8.488152e-10	0.0009941269	7.411215e+12	7586275	1.713842e+07	1.221325e-07	3.188601e-14	1.286673e-21	0.2363141	0.5	0.002860743	0.812921	64.91211	8.07215	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01552711	0.02670164	0.02670164	0.001068067	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	2981.117	8448.095	1.703219e-12	1	6	0.4520558	1	2	0.06701777	0	0	0	0.00909419	0.0006927385	0	0.007917464	0	0.005631484	0	0	0	
15307.67567	1128	3.45e+19	0	0	4291200	2	1e-05	4.448839e+26	2.745096e+26	2.523282e+26	2.218137e+25	1.449841e+25	1.558759e+26	3.232063e+25	1.9943e+25	1.833154e+25	1.611467e+24	1.053303e+24	1.132432e+25	0.3503743	7.22258e+26	0	0	0	0	4.211874e+20	7.222576e+26	4.163657e+26	0	4.163657e+26	1.882201e+26	0	1.882201e+26	1.007643e+26	0	1.007643e+26	3.764402e+26	0	3.764402e+26	1.121716e+26	0	1.121716e+26	3.593293e+26	0	3.593293e+26	3.880184e+23	8.48946e-10	0.0009944457	7.411215e+12	7652877	1.714178e+07	1.222993e-07	3.197315e-14	1.29195e-21	0.2369599	0.5	0.002872477	0.8213806	64.95385	8.077341	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01551976	0.02670164	0.02670164	0.001068067	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	2983.034	8448.095	1.703217e-12	1	6	0.4520558	1	2	0.06706097	0	0	0	0.009099933	0.0006932663	0	0.007922543	0	0.005635091	0	0	0	
15317.51351	1128	3.45e+19	0	0	4293900	2	1e-05	4.451698e+26	2.746384e+26	2.524499e+26	2.218852e+25	1.462579e+25	1.559057e+26	3.23414e+25	1.995236e+25	1.834038e+25	1.611986e+24	1.062557e+24	1.132648e+25	0.3502161	7.227222e+26	0	0	0	0	4.211874e+20	7.227218e+26	4.166333e+26	0	4.166333e+26	1.883411e+26	0	1.883411e+26	1.008291e+26	0	1.008291e+26	3.766822e+26	0	3.766822e+26	1.122437e+26	0	1.122437e+26	3.595602e+26	0	3.595602e+26	3.879635e+23	8.490767e-10	0.0009947643	7.411215e+12	7720141	1.714519e+07	1.224673e-07	3.206104e-14	1.297281e-21	0.2376112	0.5	0.002884329	0.8294577	64.9956	8.082532	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01551241	0.02670164	0.02670164	0.001068067	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	2984.952	8448.095	1.703217e-12	1	6	0.4520558	1	2	0.06710409	0	0	0	0.009105783	0.000693712	0	0.007927636	0	0.005638714	0	0	0	
15327.35135	1128	3.45e+19	0	0	4296600	2	1e-05	4.454557e+26	2.747672e+26	2.525715e+26	2.219567e+25	1.475436e+25	1.559342e+26	3.236217e+25	1.996172e+25	1.834921e+25	1.612506e+24	1.071898e+24	1.132856e+25	0.3500555	7.231864e+26	0	0	0	0	4.211874e+20	7.23186e+26	4.169009e+26	0	4.169009e+26	1.88462e+26	0	1.88462e+26	1.008938e+26	0	1.008938e+26	3.769241e+26	0	3.769241e+26	1.123158e+26	0	1.123158e+26	3.597912e+26	0	3.597912e+26	3.879086e+23	8.492073e-10	0.0009950827	7.411215e+12	7788039	1.714864e+07	1.226364e-07	3.214964e-14	1.302662e-21	0.2382679	0.5	0.002896293	0.8371696	65.03734	8.087724	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01550505	0.02670164	0.02670164	0.001068067	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	2986.869	8448.095	1.703215e-12	1	6	0.4520558	1	2	0.06714729	0	0	0	0.009111525	0.00069424	0	0.007932715	0	0.005642322	0	0	0	
15337.18918	1128	3.45e+19	0	0	4299300	2	1e-05	4.457417e+26	2.748959e+26	2.526931e+26	2.220282e+25	1.488408e+25	1.559617e+26	3.238294e+25	1.997107e+25	1.835804e+25	1.613025e+24	1.081322e+24	1.133055e+25	0.3498926	7.236506e+26	0	0	0	0	4.211874e+20	7.236502e+26	4.171685e+26	0	4.171685e+26	1.88583e+26	0	1.88583e+26	1.009586e+26	0	1.009586e+26	3.77166e+26	0	3.77166e+26	1.123879e+26	0	1.123879e+26	3.600221e+26	0	3.600221e+26	3.878538e+23	8.493378e-10	0.000995401	7.411215e+12	7856541	1.715214e+07	1.228065e-07	3.223891e-14	1.308092e-21	0.2389295	0.5	0.002908365	0.8445327	65.07909	8.092915	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0154977	0.02670164	0.02670164	0.001068067	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	2988.787	8448.095	1.703215e-12	1	6	0.4520558	1	2	0.06719041	0	0	0	0.009117376	0.0006946858	0	0.007937809	0	0.005645944	0	0	0	
15347.02702	1128	3.45e+19	0	0	4302000	2	1e-05	4.460276e+26	2.750245e+26	2.528146e+26	2.220996e+25	1.501489e+25	1.559881e+26	3.240371e+25	1.998042e+25	1.836687e+25	1.613544e+24	1.090826e+24	1.133247e+25	0.3497276	7.241148e+26	0	0	0	0	4.211874e+20	7.241143e+26	4.174361e+26	0	4.174361e+26	1.88704e+26	0	1.88704e+26	1.010233e+26	0	1.010233e+26	3.774079e+26	0	3.774079e+26	1.124599e+26	0	1.124599e+26	3.60253e+26	0	3.60253e+26	3.877991e+23	8.494683e-10	0.0009957191	7.411215e+12	7925621	1.715568e+07	1.229777e-07	3.232882e-14	1.313568e-21	0.2395959	0.5	0.002920541	0.8515628	65.12083	8.098106	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01549034	0.02670164	0.02670164	0.001068067	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	2990.705	8448.095	1.703213e-12	1	6	0.4520558	1	2	0.06723361	0	0	0	0.009123125	0.0006952083	0	0.007942888	0	0.005649552	0	0	0	
15356.86486	1128	3.45e+19	0	0	4304700	2	1e-05	4.463135e+26	2.751532e+26	2.529361e+26	2.22171e+25	1.514675e+25	1.560136e+26	3.242448e+25	1.998976e+25	1.83757e+25	1.614063e+24	1.100405e+24	1.133432e+25	0.3495605	7.245789e+26	0	0	0	0	4.211874e+20	7.245785e+26	4.177037e+26	0	4.177037e+26	1.888249e+26	0	1.888249e+26	1.010881e+26	0	1.010881e+26	3.776499e+26	0	3.776499e+26	1.12532e+26	0	1.12532e+26	3.60484e+26	0	3.60484e+26	3.877444e+23	8.495986e-10	0.0009960371	7.411215e+12	7995251	1.715926e+07	1.231497e-07	3.241934e-14	1.319089e-21	0.2402667	0.5	0.002932815	0.8582751	65.16258	8.103297	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01548299	0.02670164	0.02670164	0.001068067	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	2992.622	8448.095	1.703213e-12	1	6	0.4520558	1	2	0.06727672	0	0	0	0.009128975	0.0006956541	0	0.007947981	0	0.005653175	0	0	0	
15366.70269	1128	3.45e+19	0	0	4307400	2	1e-05	4.465994e+26	2.752818e+26	2.530576e+26	2.222423e+25	1.52796e+25	1.56038e+26	3.244526e+25	1.99991e+25	1.838452e+25	1.614581e+24	1.110057e+24	1.13361e+25	0.3493915	7.250431e+26	0	0	0	0	4.211874e+20	7.250427e+26	4.179712e+26	0	4.179712e+26	1.889459e+26	0	1.889459e+26	1.011529e+26	0	1.011529e+26	3.778918e+26	0	3.778918e+26	1.126041e+26	0	1.126041e+26	3.607149e+26	0	3.607149e+26	3.876897e+23	8.497289e-10	0.0009963549	7.411215e+12	8065409	1.71629e+07	1.233226e-07	3.251043e-14	1.324652e-21	0.2409418	0.5	0.002945184	0.8646838	65.20432	8.108488	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01547563	0.02670164	0.02670164	0.001068067	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	2994.54	8448.095	1.703211e-12	1	6	0.4520558	1	2	0.06731992	0	0	0	0.009134715	0.0006961846	0	0.00795306	0	0.005656782	0	0	0	
15376.54053	1128	3.45e+19	0	0	4310100	2	1e-05	4.468853e+26	2.754103e+26	2.53179e+26	2.223136e+25	1.541341e+25	1.560616e+26	3.246603e+25	2.000844e+25	1.839334e+25	1.615099e+24	1.119778e+24	1.133781e+25	0.3492206	7.255073e+26	0	0	0	0	4.211874e+20	7.255069e+26	4.182388e+26	0	4.182388e+26	1.890669e+26	0	1.890669e+26	1.012176e+26	0	1.012176e+26	3.781337e+26	0	3.781337e+26	1.126762e+26	0	1.126762e+26	3.609458e+26	0	3.609458e+26	3.876351e+23	8.498591e-10	0.0009966725	7.411215e+12	8136069	1.716658e+07	1.234962e-07	3.260205e-14	1.330256e-21	0.2416208	0.5	0.002957643	0.8708027	65.24606	8.113679	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01546827	0.02670164	0.02670164	0.001068067	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	2996.458	8448.095	1.703211e-12	1	6	0.4520558	1	2	0.06736304	0	0	0	0.009140565	0.0006966304	0	0.007958153	0	0.005660405	0	0	0	
15386.37837	1128	3.45e+19	0	0	4312800	2	1e-05	4.471712e+26	2.755389e+26	2.533004e+26	2.223849e+25	1.554812e+25	1.560843e+26	3.24868e+25	2.001778e+25	1.840216e+25	1.615617e+24	1.129565e+24	1.133945e+25	0.3490481	7.259715e+26	0	0	0	0	4.211874e+20	7.25971e+26	4.185064e+26	0	4.185064e+26	1.891878e+26	0	1.891878e+26	1.012824e+26	0	1.012824e+26	3.783757e+26	0	3.783757e+26	1.127483e+26	0	1.127483e+26	3.611768e+26	0	3.611768e+26	3.875806e+23	8.499892e-10	0.00099699	7.411215e+12	8207209	1.717031e+07	1.236706e-07	3.269418e-14	1.335899e-21	0.2423036	0.5	0.002970189	0.876645	65.28781	8.11887	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01546091	0.02670164	0.02670164	0.001068067	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	2998.375	8448.095	1.70321e-12	1	6	0.4520558	1	2	0.06740624	0	0	0	0.00914631	0.0006971559	0	0.007963233	0	0.005664012	0	0	0	
15396.2162	1128	3.45e+19	0	0	4315500	2	1e-05	4.474572e+26	2.756673e+26	2.534217e+26	2.224561e+25	1.56837e+25	1.561061e+26	3.250757e+25	2.002711e+25	1.841098e+25	1.616134e+24	1.139414e+24	1.134104e+25	0.3488739	7.264356e+26	0	0	0	0	4.211874e+20	7.264352e+26	4.18774e+26	0	4.18774e+26	1.893088e+26	0	1.893088e+26	1.013471e+26	0	1.013471e+26	3.786176e+26	0	3.786176e+26	1.128204e+26	0	1.128204e+26	3.614077e+26	0	3.614077e+26	3.87526e+23	8.501192e-10	0.0009973073	7.411215e+12	8278807	1.717409e+07	1.238456e-07	3.278679e-14	1.341579e-21	0.24299	0.5	0.002982818	0.882223	65.32955	8.124061	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01545354	0.02670164	0.02670164	0.001068067	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	3000.293	8448.095	1.70321e-12	1	6	0.4520558	1	2	0.06744935	0	0	0	0.00915216	0.0006976018	0	0.007968326	0	0.005667635	0	0	0	
15406.05404	1128	3.45e+19	0	0	4318200	2	1e-05	4.477431e+26	2.757958e+26	2.53543e+26	2.225273e+25	1.582011e+25	1.561272e+26	3.252834e+25	2.003644e+25	1.841979e+25	1.616652e+24	1.149325e+24	1.134257e+25	0.3486982	7.268998e+26	0	0	0	0	4.211874e+20	7.268994e+26	4.190416e+26	0	4.190416e+26	1.894298e+26	0	1.894298e+26	1.014119e+26	0	1.014119e+26	3.788595e+26	0	3.788595e+26	1.128925e+26	0	1.128925e+26	3.616386e+26	0	3.616386e+26	3.874716e+23	8.502491e-10	0.0009976244	7.411215e+12	8350843	1.717791e+07	1.240213e-07	3.287986e-14	1.347295e-21	0.2436797	0.5	0.002995527	0.8875488	65.3713	8.129252	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01544618	0.02670164	0.02670164	0.001068067	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	3002.21	8448.095	1.703208e-12	1	6	0.4520558	1	2	0.06749256	0	0	0	0.009157906	0.0006981272	0	0.007973405	0	0.005671242	0	0	0	
15415.89188	1128	3.45e+19	0	0	4320900	2	1e-05	4.48029e+26	2.759242e+26	2.536643e+26	2.225985e+25	1.595732e+25	1.561475e+26	3.254911e+25	2.004577e+25	1.84286e+25	1.617169e+24	1.159292e+24	1.134405e+25	0.348521	7.27364e+26	0	0	0	0	4.211874e+20	7.273636e+26	4.193092e+26	0	4.193092e+26	1.895507e+26	0	1.895507e+26	1.014766e+26	0	1.014766e+26	3.791014e+26	0	3.791014e+26	1.129646e+26	0	1.129646e+26	3.618696e+26	0	3.618696e+26	3.874172e+23	8.50379e-10	0.0009979414	7.411215e+12	8423297	1.718179e+07	1.241975e-07	3.297334e-14	1.353045e-21	0.2443725	0.5	0.003008312	0.8926338	65.41304	8.134443	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01543881	0.02670164	0.02670164	0.001068067	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	3004.128	8448.095	1.703208e-12	1	6	0.4520558	1	2	0.06753567	0	0	0	0.009163756	0.0006985732	0	0.007978498	0	0.005674865	0	0	0	
15425.72972	1128	3.45e+19	0	0	4323600	2	1e-05	4.483149e+26	2.760525e+26	2.537855e+26	2.226696e+25	1.609527e+25	1.561671e+26	3.256989e+25	2.00551e+25	1.843741e+25	1.617685e+24	1.169315e+24	1.134547e+25	0.3483425	7.278282e+26	0	0	0	0	4.211874e+20	7.278277e+26	4.195768e+26	0	4.195768e+26	1.896717e+26	0	1.896717e+26	1.015414e+26	0	1.015414e+26	3.793434e+26	0	3.793434e+26	1.130367e+26	0	1.130367e+26	3.621005e+26	0	3.621005e+26	3.873628e+23	8.505088e-10	0.0009982582	7.411215e+12	8496150	1.718572e+07	1.243742e-07	3.306723e-14	1.358828e-21	0.2450684	0.5	0.00302117	0.8974889	65.45478	8.139634	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01543144	0.02670164	0.02670164	0.001068067	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	3006.046	8448.095	1.703206e-12	1	6	0.4520558	1	2	0.06757887	0	0	0	0.009169499	0.000699101	0	0.007983577	0	0.005678472	0	0	0	
15435.56755	1128	3.45e+19	0	0	4326300	2	1e-05	4.486008e+26	2.761808e+26	2.539067e+26	2.227407e+25	1.623395e+25	1.56186e+26	3.259066e+25	2.006442e+25	1.844622e+25	1.618202e+24	1.179389e+24	1.134685e+25	0.3481626	7.282923e+26	0	0	0	0	4.211874e+20	7.282919e+26	4.198444e+26	0	4.198444e+26	1.897927e+26	0	1.897927e+26	1.016062e+26	0	1.016062e+26	3.795853e+26	0	3.795853e+26	1.131088e+26	0	1.131088e+26	3.623314e+26	0	3.623314e+26	3.873085e+23	8.506384e-10	0.0009985748	7.411215e+12	8569383	1.71897e+07	1.245513e-07	3.31615e-14	1.364643e-21	0.245767	0.5	0.003034098	0.9021244	65.49653	8.144826	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01542407	0.02670164	0.02670164	0.001068067	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	3007.963	8448.095	1.703206e-12	1	6	0.4520558	1	2	0.06762198	0	0	0	0.009175348	0.000699547	0	0.007988671	0	0.005682095	0	0	0	
15445.40539	1128	3.45e+19	0	0	4329000	2	1e-05	4.488867e+26	2.763091e+26	2.540279e+26	2.228118e+25	1.637331e+25	1.562043e+26	3.261143e+25	2.007374e+25	1.845502e+25	1.618718e+24	1.189514e+24	1.134818e+25	0.3479816	7.287565e+26	0	0	0	0	4.211874e+20	7.287561e+26	4.201119e+26	0	4.201119e+26	1.899136e+26	0	1.899136e+26	1.016709e+26	0	1.016709e+26	3.798272e+26	0	3.798272e+26	1.131808e+26	0	1.131808e+26	3.625624e+26	0	3.625624e+26	3.872542e+23	8.50768e-10	0.0009988913	7.411215e+12	8642980	1.719373e+07	1.247289e-07	3.325612e-14	1.370487e-21	0.2464682	0.5	0.003047093	0.9065503	65.53827	8.150017	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0154167	0.02670164	0.02670164	0.001068067	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	3009.881	8448.095	1.703204e-12	1	6	0.4520558	1	2	0.06766519	0	0	0	0.009181091	0.0007000753	0	0.00799375	0	0.005685703	0	0	0	
15455.24323	1128	3.45e+19	0	0	4331700	2	1e-05	4.491726e+26	2.764373e+26	2.54149e+26	2.228828e+25	1.651333e+25	1.56222e+26	3.26322e+25	2.008305e+25	1.846382e+25	1.619234e+24	1.199686e+24	1.134946e+25	0.3477994	7.292207e+26	0	0	0	0	4.211874e+20	7.292203e+26	4.203795e+26	0	4.203795e+26	1.900346e+26	0	1.900346e+26	1.017357e+26	0	1.017357e+26	3.800692e+26	0	3.800692e+26	1.132529e+26	0	1.132529e+26	3.627933e+26	0	3.627933e+26	3.871999e+23	8.508976e-10	0.0009992076	7.411215e+12	8716924	1.719782e+07	1.249068e-07	3.335107e-14	1.376361e-21	0.2471719	0.5	0.003060152	0.910776	65.58002	8.155208	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01540933	0.02670164	0.02670164	0.001068067	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	3011.799	8448.095	1.703204e-12	1	6	0.4520558	1	2	0.06770831	0	0	0	0.009186941	0.0007005214	0	0.007998843	0	0.005689325	0	0	0	
15465.08106	1128	3.45e+19	0	0	4334400	2	1e-05	4.494586e+26	2.765655e+26	2.542701e+26	2.229538e+25	1.665398e+25	1.562391e+26	3.265297e+25	2.009237e+25	1.847262e+25	1.61975e+24	1.209904e+24	1.13507e+25	0.3476162	7.296849e+26	0	0	0	0	4.211874e+20	7.296844e+26	4.206471e+26	0	4.206471e+26	1.901555e+26	0	1.901555e+26	1.018004e+26	0	1.018004e+26	3.803111e+26	0	3.803111e+26	1.13325e+26	0	1.13325e+26	3.630242e+26	0	3.630242e+26	3.871458e+23	8.51027e-10	0.0009995238	7.411215e+12	8791199	1.720195e+07	1.250851e-07	3.344633e-14	1.382262e-21	0.2478779	0.5	0.003073273	0.9148107	65.62176	8.160399	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01540196	0.02670164	0.02670164	0.001068067	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	3013.716	8448.095	1.703202e-12	1	6	0.4520558	1	2	0.06775151	0	0	0	0.009192686	0.0007010469	0	0.008003922	0	0.005692933	0	0	0	
15474.9189	1128	3.45e+19	0	0	4337100	2	1e-05	4.497445e+26	2.766937e+26	2.543912e+26	2.230247e+25	1.679522e+25	1.562556e+26	3.267374e+25	2.010168e+25	1.848141e+25	1.620265e+24	1.220166e+24	1.13519e+25	0.3474319	7.30149e+26	0	0	0	0	4.211874e+20	7.301486e+26	4.209147e+26	0	4.209147e+26	1.902765e+26	0	1.902765e+26	1.018652e+26	0	1.018652e+26	3.80553e+26	0	3.80553e+26	1.133971e+26	0	1.133971e+26	3.632552e+26	0	3.632552e+26	3.870916e+23	8.511563e-10	0.0009998397	7.411215e+12	8865789	1.720615e+07	1.252636e-07	3.354189e-14	1.38819e-21	0.2485861	0.5	0.003086453	0.9186629	65.6635	8.16559	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01539458	0.02670164	0.02670164	0.001068067	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	3015.634	8448.095	1.703202e-12	1	6	0.4520558	1	2	0.06779462	0	0	0	0.009198536	0.000701493	0	0.008009016	0	0.005696556	0	0	0	
15484.75674	1128	3.45e+19	0	0	4339800	2	1e-05	4.500304e+26	2.768218e+26	2.545122e+26	2.230957e+25	1.693703e+25	1.562716e+26	3.269452e+25	2.011098e+25	1.84902e+25	1.62078e+24	1.230468e+24	1.135306e+25	0.3472467	7.306132e+26	0	0	0	0	4.211874e+20	7.306128e+26	4.211823e+26	0	4.211823e+26	1.903975e+26	0	1.903975e+26	1.0193e+26	0	1.0193e+26	3.807949e+26	0	3.807949e+26	1.134692e+26	0	1.134692e+26	3.634861e+26	0	3.634861e+26	3.870375e+23	8.512856e-10	0.001000156	7.411215e+12	8940681	1.721039e+07	1.254424e-07	3.363771e-14	1.394143e-21	0.2492963	0.5	0.003099689	0.9223409	65.70525	8.170781	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01538721	0.02670164	0.02670164	0.001068067	0.02670164	0.0286345	0	-0.0001	0	7.554593e-20	0	7.554593e-20	0	-391.4446	0	-391.4446	0	30151.36	77194.93	3017.552	8448.095	1.7032e-12	1	6	0.4520558	1	2	0.06783782	0	0	0	0.009204285	0.0007020157	0	0.008014095	0	0.005700163	0	0	0	
