 4659.184570312499      0.9329157D+03  0.4523950D+03  0.3263159D+03  0.2965119D+03  0.2959000D+03
 4709.184570312499      0.9330863D+03  0.4523455D+03  0.3263205D+03  0.2965186D+03  0.2959000D+03
 4740.080078124999      0.9330765D+03  0.4521882D+03  0.3263264D+03  0.2965227D+03  0.2959000D+03
 4740.129882812499      0.9216779D+03  0.4501142D+03  0.3259878D+03  0.2966137D+03  0.2960000D+03
 4742.846191406249      0.9225978D+03  0.4510475D+03  0.3259880D+03  0.2966141D+03  0.2960000D+03
 4748.279296874999      0.9228971D+03  0.4509714D+03  0.3259902D+03  0.2966148D+03  0.2960000D+03
 4798.279296874999      0.9230478D+03  0.4509263D+03  0.3259958D+03  0.2966214D+03  0.2960000D+03
 4848.279296874999      0.9231344D+03  0.4507661D+03  0.3260044D+03  0.2966280D+03  0.2960000D+03
 4898.279296874999      0.9231479D+03  0.4506074D+03  0.3260103D+03  0.2966346D+03  0.2960000D+03
 4920.629882812499      0.9230122D+03  0.4504503D+03  0.3260119D+03  0.2966375D+03  0.2960000D+03
 4920.663574218749      0.9304691D+03  0.4517957D+03  0.3263019D+03  0.2966437D+03  0.2960000D+03
 4923.454101562499      0.9298861D+03  0.4511833D+03  0.3263025D+03  0.2966441D+03  0.2960000D+03
 4929.035156250000      0.9297928D+03  0.4513026D+03  0.3263020D+03  0.2966448D+03  0.2960000D+03
 4979.035156250000      0.9299547D+03  0.4512716D+03  0.3263093D+03  0.2966515D+03  0.2960000D+03
 5029.035156250000      0.9299904D+03  0.4510936D+03  0.3263168D+03  0.2966582D+03  0.2960000D+03
 5079.035156250000      0.9299722D+03  0.4509209D+03  0.3263218D+03  0.2966648D+03  0.2960000D+03
 5099.430175781249      0.9298690D+03  0.4507770D+03  0.3263254D+03  0.2966675D+03  0.2960000D+03
 5099.546875000000      0.9035309D+03  0.4459112D+03  0.3253121D+03  0.2966451D+03  0.2960000D+03
 5102.293945312499      0.9062092D+03  0.4478745D+03  0.3253119D+03  0.2966454D+03  0.2960000D+03
 5107.789062500000      0.9062629D+03  0.4478340D+03  0.3253118D+03  0.2966461D+03  0.2960000D+03
 5157.789062500000      0.9064427D+03  0.4478252D+03  0.3253203D+03  0.2966525D+03  0.2960000D+03
 5207.789062500000      0.9064673D+03  0.4476408D+03  0.3253267D+03  0.2966589D+03  0.2960000D+03
 5257.789062500000      0.9065212D+03  0.4474960D+03  0.3253345D+03  0.2966654D+03  0.2960000D+03
 5307.789062500000      0.9064514D+03  0.4473183D+03  0.3253389D+03  0.2966718D+03  0.2960000D+03
 5357.789062500000      0.9064355D+03  0.4471685D+03  0.3253452D+03  0.2966783D+03  0.2960000D+03
 5407.789062500000      0.9064380D+03  0.4470115D+03  0.3253522D+03  0.2966847D+03  0.2960000D+03
 5457.789062500000      0.9064482D+03  0.4468494D+03  0.3253589D+03  0.2966912D+03  0.2960000D+03
 5469.540039062499      0.9063098D+03  0.4466938D+03  0.3253600D+03  0.2966927D+03  0.2960000D+03
 5469.589843750000      0.9176100D+03  0.4488497D+03  0.3258942D+03  0.2968031D+03  0.2961000D+03
 5472.353027343749      0.9167261D+03  0.4479288D+03  0.3258935D+03  0.2968034D+03  0.2961000D+03
 5477.879394531249      0.9166064D+03  0.4481192D+03  0.3258951D+03  0.2968042D+03  0.2961000D+03
 5527.879394531249      0.9167770D+03  0.4480836D+03  0.3259017D+03  0.2968107D+03  0.2961000D+03
 5560.700195312499      0.9167424D+03  0.4478910D+03  0.3259065D+03  0.2968150D+03  0.2961000D+03
 5610.700195312499      0.9167826D+03  0.4478109D+03  0.3259398D+03  0.2968490D+03  0.2961274D+03
 5660.700195312499      0.9168049D+03  0.4476555D+03  0.3259726D+03  0.2968830D+03  0.2961548D+03
 5710.700195312499      0.9168947D+03  0.4475171D+03  0.3260088D+03  0.2969171D+03  0.2961823D+03
 5743.020019531249      0.9168108D+03  0.4473522D+03  0.3260290D+03  0.2969390D+03  0.2962000D+03
 5743.053222656249      0.9091575D+03  0.4458898D+03  0.3257381D+03  0.2969318D+03  0.2962000D+03
 5745.747070312499      0.9097673D+03  0.4465157D+03  0.3257381D+03  0.2969321D+03  0.2962000D+03
 5751.134765624999      0.9099902D+03  0.4464777D+03  0.3257391D+03  0.2969328D+03  0.2962000D+03
 5801.134765624999      0.9101413D+03  0.4464280D+03  0.3257438D+03  0.2969393D+03  0.2962000D+03
 5835.089843749999      0.9100727D+03  0.4462362D+03  0.3257483D+03  0.2969438D+03  0.2962000D+03
 5835.106445312499      0.9062613D+03  0.4454602D+03  0.3256030D+03  0.2969400D+03  0.2962000D+03
 5837.744628906248      0.9064871D+03  0.4457713D+03  0.3256028D+03  0.2969403D+03  0.2962000D+03
 5843.020507812499      0.9066102D+03  0.4457606D+03  0.3256055D+03  0.2969411D+03  0.2962000D+03
 5893.020507812499      0.9067585D+03  0.4457158D+03  0.3256101D+03  0.2969475D+03  0.2962000D+03
 5927.620117187499      0.9067397D+03  0.4455289D+03  0.3256161D+03  0.2969521D+03  0.2962000D+03
 5927.753417968748      0.8767479D+03  0.4398172D+03  0.3243522D+03  0.2968220D+03  0.2961000D+03
 5930.538574218749      0.8797492D+03  0.4419968D+03  0.3243540D+03  0.2968224D+03  0.2961000D+03
 5936.108398437498      0.8798476D+03  0.4420162D+03  0.3243534D+03  0.2968230D+03  0.2961000D+03
 5986.108398437498      0.8799918D+03  0.4419867D+03  0.3243603D+03  0.2968293D+03  0.2961000D+03
 6024.000000000000      0.8799840D+03  0.4418007D+03  0.3243649D+03  0.2968340D+03  0.2961000D+03
 6024.966796874999      0.1081955D+04  0.4650184D+03  0.3337645D+03  0.2980558D+03  0.2971000D+03
 6026.852050781249      0.1081990D+04  0.4648715D+03  0.3337687D+03  0.2980562D+03  0.2971000D+03
 6030.623535156249      0.1081266D+04  0.4640238D+03  0.3337687D+03  0.2980568D+03  0.2971000D+03
 6080.623535156249      0.1081236D+04  0.4641650D+03  0.3337744D+03  0.2980651D+03  0.2971000D+03
 6098.020019531248      0.1081242D+04  0.4639473D+03  0.3337791D+03  0.2980680D+03  0.2971000D+03
 6099.186523437498      0.8389903D+03  0.4349700D+03  0.3224295D+03  0.2965971D+03  0.2959000D+03
 6101.077148437498      0.8422969D+03  0.4374836D+03  0.3224285D+03  0.2965974D+03  0.2959000D+03
 6104.857421874999      0.8450101D+03  0.4394294D+03  0.3224282D+03  0.2965978D+03  0.2959000D+03
 6154.857421874999      0.8449489D+03  0.4391211D+03  0.3224344D+03  0.2966036D+03  0.2959000D+03
 6200.830078124999      0.8449270D+03  0.4390556D+03  0.3224393D+03  0.2966089D+03  0.2959000D+03
 6201.263183593748      0.7590557D+03  0.4250047D+03  0.3181463D+03  0.2960066D+03  0.2954000D+03
 6203.228027343749      0.7591242D+03  0.4250747D+03  0.3181462D+03  0.2960068D+03  0.2954000D+03
