Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	THERMOCHIMICA pressure (Pa)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted - IG (at/m3)	Cs reacted - GB (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted - IG (at/m3)	I reacted - GB (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted - IG (at/m3)	Te reacted - GB (at/m3)	Mo produced (at/m3)	Mo in grain (at/m3)	Mo in intragranular solution (at/m3)	Mo in intragranular precipitates (at/m3)	Mo at grain boundary (at/m3)	Mo released (at/m3)	Mo reacted - IG (at/m3)	Mo reacted - GB (at/m3)	Ru produced (at/m3)	Ru in grain (at/m3)	Ru in intragranular solution (at/m3)	Ru in intragranular precipitates (at/m3)	Ru at grain boundary (at/m3)	Ru released (at/m3)	Ru reacted - IG (at/m3)	Ru reacted - GB (at/m3)	Rh produced (at/m3)	Rh in grain (at/m3)	Rh in intragranular solution (at/m3)	Rh in intragranular precipitates (at/m3)	Rh at grain boundary (at/m3)	Rh released (at/m3)	Rh reacted - IG (at/m3)	Rh reacted - GB (at/m3)	Tc produced (at/m3)	Tc in grain (at/m3)	Tc in intragranular solution (at/m3)	Tc in intragranular precipitates (at/m3)	Tc at grain boundary (at/m3)	Tc released (at/m3)	Tc reacted - IG (at/m3)	Tc reacted - GB (at/m3)	Pd produced (at/m3)	Pd in grain (at/m3)	Pd in intragranular solution (at/m3)	Pd in intragranular precipitates (at/m3)	Pd at grain boundary (at/m3)	Pd released (at/m3)	Pd reacted - IG (at/m3)	Pd reacted - GB (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgMOX)	Fuel density (kg/m3)	U234 (at/m3)	U235 (at/m3)	U236 (at/m3)	U237 (at/m3)	U238 (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen potential (KJ/mol)	Uranium content (mol/m3)	Oxygen content (mol/m3)	Plutonium content (mol/m3)	
132	822	1e-05	0	1	5e-06	7.75e+26	5.841296e+26	5.841296e+26	7.925491e+14	1.281787e+26	6.269166e+25	4.94e+25	3.723355e+25	3.723355e+25	5.051861e+13	8.170361e+24	3.996088e+24	0.08089247	0.993168	0.7482818	0.7482818	1.015271e-12	0.2301594	0.0006734988	0	0.01405329	0.028512	0.02148177	0.02148177	2.914655e-14	0.00700971	2.051223e-05	0	4.600585e-09	0.028512	0.02148177	0.02148177	2.914655e-14	3.423856e-06	6.984395e-09	0	0.007026796	1.039262	1.039262	0	0	0	0	0	0	0.9427968	0.9427968	0	0	0	0	0	0	0.2822688	0.2822688	0	0	0	0	0	0	0.2523312	0.2523312	0	0	0	0	0	0	0.7351344	0.7351344	0	0	0	0	0	0	237.6	0.001067599	1.211042e-06	1.705407e+13	1.525756e+07	3137.986	1.171122e-07	2.931851e-14	1.134438e-21	0.5	0.5	0.01160807	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	0	0	0	29143.76	77093.5	9402.99	
138	823	1e-05	0	1	5e-06	7.75e+26	5.841296e+26	5.841296e+26	8.755589e+14	1.281539e+26	6.271653e+25	4.94e+25	3.723355e+25	3.723355e+25	5.580982e+13	8.168776e+24	3.997673e+24	0.08092456	1.038312	0.7817968	0.7817968	1.171845e-12	0.2410744	0.000720279	0	0.01472051	0.029808	0.02244393	0.02244393	3.364147e-14	0.007342131	2.193696e-05	0	5.313776e-09	0.029808	0.02244393	0.02244393	3.364147e-14	3.765337e-06	7.715054e-09	0	0.0073603	1.086502	1.086502	0	0	0	0	0	0	0.9856512	0.9856512	0	0	0	0	0	0	0.2950992	0.2950992	0	0	0	0	0	0	0.2638008	0.2638008	0	0	0	0	0	0	0.7685496	0.7685496	0	0	0	0	0	0	248.4	0.001066615	1.262593e-06	1.705269e+13	1.528195e+07	3276.745	1.17117e-07	2.932089e-14	1.134575e-21	0.5	0.5	0.01160854	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	0	0	0	29143.76	77093.5	9402.99	
144	824	1e-05	0	1	5e-06	7.75e+26	5.841296e+26	5.841296e+26	9.650539e+14	1.281296e+26	6.274082e+25	4.94e+25	3.723355e+25	3.723355e+25	6.15144e+13	8.167228e+24	3.999221e+24	0.08095589	1.083456	0.8153118	0.8153118	1.346995e-12	0.2519885	0.0007680405	0	0.01538766	0.031104	0.02340608	0.02340608	3.866972e-14	0.007674521	2.339158e-05	0	6.924725e-09	0.031104	0.02340608	0.02340608	3.866972e-14	4.131875e-06	8.498204e-09	0	0.007693779	1.133741	1.133741	0	0	0	0	0	0	1.028506	1.028506	0	0	0	0	0	0	0.3079296	0.3079296	0	0	0	0	0	0	0.2752704	0.2752704	0	0	0	0	0	0	0.8019648	0.8019648	0	0	0	0	0	0	259.2	0.001065396	1.312976e-06	1.705134e+13	1.530576e+07	3418.409	1.171216e-07	2.932321e-14	1.13471e-21	0.5	0.5	0.011609	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	0	0	0	29143.76	77093.5	9402.99	
150	825	1e-05	0	1	5e-06	7.75e+26	5.841296e+26	5.841296e+26	1.061682e+15	1.281059e+26	6.276456e+25	4.94e+25	3.723355e+25	3.723355e+25	6.76737e+13	8.165715e+24	4.000734e+24	0.08098653	1.1286	0.8488268	0.8488268	1.542782e-12	0.2629016	0.0008167667	0	0.01605479	0.0324	0.02436823	0.02436823	4.429039e-14	0.008006881	2.487557e-05	0	8.649846e-09	0.0324	0.02436823	0.02436823	4.429039e-14	4.525028e-06	9.336873e-09	0	0.008027231	1.18098	1.18098	0	0	0	0	0	0	1.07136	1.07136	0	0	0	0	0	0	0.32076	0.32076	0	0	0	0	0	0	0.28674	0.28674	0	0	0	0	0	0	0.83538	0.83538	0	0	0	0	0	0	270	0.001064074	1.362597e-06	1.705002e+13	1.532902e+07	3563.137	1.171262e-07	2.932549e-14	1.134842e-21	0.5	0.5	0.01160945	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	0	0	0	29143.76	77093.5	9402.99	
156	826	1e-05	0	1	5e-06	7.75e+26	5.841296e+26	5.841296e+26	1.166028e+15	1.280826e+26	6.27878e+25	4.94e+25	3.723355e+25	3.723355e+25	7.432491e+13	8.164234e+24	4.002216e+24	0.08101651	1.173744	0.8823419	0.8823419	1.761314e-12	0.2738138	0.000866442	0	0.01672188	0.033696	0.02533039	0.02533039	5.056404e-14	0.008339219	2.638847e-05	0	4.461116e-09	0.033696	0.02533039	0.02533039	5.056404e-14	4.946442e-06	1.023426e-08	0	0.008360655	1.228219	1.228219	0	0	0	0	0	0	1.114214	1.114214	0	0	0	0	0	0	0.3335904	0.3335904	0	0	0	0	0	0	0.2982096	0.2982096	0	0	0	0	0	0	0.8687952	0.8687952	0	0	0	0	0	0	280.8	0.00106277	1.4119e-06	1.704872e+13	1.535178e+07	3711.082	1.171306e-07	2.932772e-14	1.134972e-21	0.5	0.5	0.01160989	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	0	0	0	29143.76	77093.5	9402.99	
162	827	1e-05	0	1	5e-06	7.75e+26	5.841296e+26	5.841296e+26	1.278416e+15	1.280599e+26	6.281056e+25	4.94e+25	3.723355e+25	3.723355e+25	8.14887e+13	8.162783e+24	4.003667e+24	0.08104588	1.218888	0.9158569	0.9158569	2.004428e-12	0.2847261	0.0009170521	0	0.01738798	0.034992	0.02629254	0.02629254	5.75434e-14	0.008671524	2.792984e-05	0	4.439006e-09	0.034992	0.02629254	0.02629254	5.75434e-14	5.397874e-06	1.119373e-08	0	0.008694049	1.275458	1.275458	0	0	0	0	0	0	1.157069	1.157069	0	0	0	0	0	0	0.3464208	0.3464208	0	0	0	0	0	0	0.3096792	0.3096792	0	0	0	0	0	0	0.9022104	0.9022104	0	0	0	0	0	0	291.6	0.001061451	1.460752e-06	1.704744e+13	1.537406e+07	3862.399	1.17135e-07	2.932991e-14	1.135099e-21	0.5	0.5	0.01161032	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	0	0	0	29143.76	77093.5	9402.99	
168	828	1e-05	0	1	5e-06	7.75e+26	5.841296e+26	5.841296e+26	1.399364e+15	1.280375e+26	6.283288e+25	4.94e+25	3.723355e+25	3.723355e+25	8.919816e+13	8.16136e+24	4.005089e+24	0.08107468	1.264032	0.9493719	0.9493719	2.274353e-12	0.2956365	0.0009685831	0	0.01805507	0.036288	0.0272547	0.0272547	6.529242e-14	0.009003796	2.949925e-05	0	9.419868e-09	0.036288	0.0272547	0.0272547	6.529242e-14	5.881117e-06	1.221884e-08	0	0.009027411	1.322698	1.322698	0	0	0	0	0	0	1.199923	1.199923	0	0	0	0	0	0	0.3592512	0.3592512	0	0	0	0	0	0	0.3211488	0.3211488	0	0	0	0	0	0	0.9356256	0.9356256	0	0	0	0	0	0	302.4	0.001060084	1.509007e-06	1.704619e+13	1.53959e+07	4017.238	1.171393e-07	2.933206e-14	1.135224e-21	0.5	0.5	0.01161075	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	0	0	0	29143.76	77093.5	9402.99	
174	829	1e-05	0	1	5e-06	7.75e+26	5.841296e+26	5.841296e+26	1.529456e+15	1.280156e+26	6.285478e+25	4.94e+25	3.723355e+25	3.723355e+25	9.749047e+13	8.159964e+24	4.006485e+24	0.08110294	1.309176	0.9828869	0.9828869	2.573542e-12	0.3065469	0.001021022	0	0.01872118	0.037584	0.02821685	0.02821685	7.388159e-14	0.009336048	3.109631e-05	0	6.355755e-09	0.037584	0.02821685	0.02821685	7.388159e-14	6.398142e-06	1.331333e-08	0	0.00936074	1.369937	1.369937	0	0	0	0	0	0	1.242778	1.242778	0	0	0	0	0	0	0.3720816	0.3720816	0	0	0	0	0	0	0.3326184	0.3326184	0	0	0	0	0	0	0.9690408	0.9690408	0	0	0	0	0	0	313.2	0.001058686	1.556726e-06	1.704496e+13	1.541732e+07	4175.751	1.171435e-07	2.933418e-14	1.135347e-21	0.5	0.5	0.01161117	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	0	0	0	29143.76	77093.5	9402.99	
180	830	1e-05	0	1	5e-06	7.75e+26	5.841296e+26	5.841296e+26	1.669405e+15	1.279941e+26	6.287628e+25	4.94e+25	3.723355e+25	3.723355e+25	1.064111e+14	8.158594e+24	4.007856e+24	0.08113068	1.35432	1.016402	1.016402	2.904812e-12	0.3174554	0.001074358	0	0.0193883	0.03888	0.029179	0.029179	8.339173e-14	0.009668271	3.272067e-05	0	5.634262e-09	0.03888	0.029179	0.029179	8.339173e-14	6.950945e-06	1.448116e-08	0	0.009694032	1.417176	1.417176	0	0	0	0	0	0	1.285632	1.285632	0	0	0	0	0	0	0.384912	0.384912	0	0	0	0	0	0	0.344088	0.344088	0	0	0	0	0	0	1.002456	1.002456	0	0	0	0	0	0	324	0.001057274	1.603969e-06	1.704375e+13	1.543833e+07	4338.086	1.171477e-07	2.933627e-14	1.135468e-21	0.5	0.5	0.01161158	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	0	0	0	29143.76	77093.5	9402.99	
186	831	1e-05	0	1	5e-06	7.75e+26	5.841296e+26	5.841296e+26	1.81986e+15	1.27973e+26	6.289741e+25	4.94e+25	3.723355e+25	3.723355e+25	1.160014e+14	8.157247e+24	4.009203e+24	0.08115795	1.399464	1.049917	1.049917	3.271024e-12	0.3283641	0.001128578	0	0.0200544	0.040176	0.03014116	0.03014116	9.390501e-14	0.01000044	3.437198e-05	0	2.762046e-08	0.040176	0.03014116	0.03014116	9.390501e-14	7.541714e-06	1.572647e-08	0	0.01002729	1.464415	1.464415	0	0	0	0	0	0	1.328486	1.328486	0	0	0	0	0	0	0.3977424	0.3977424	0	0	0	0	0	0	0.3555576	0.3555576	0	0	0	0	0	0	1.035871	1.035871	0	0	0	0	0	0	334.8	0.001055846	1.650727e-06	1.704256e+13	1.545898e+07	4504.395	1.171518e-07	2.933832e-14	1.135588e-21	0.5	0.5	0.01161199	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	0	0	0	29143.76	77093.5	9402.99	
192	832	1e-05	0	1	5e-06	7.75e+26	5.841296e+26	5.841296e+26	1.981405e+15	1.279522e+26	6.291819e+25	4.94e+25	3.723355e+25	3.723355e+25	1.262986e+14	8.155922e+24	4.010527e+24	0.08118476	1.444608	1.083432	1.083432	3.675071e-12	0.3392707	0.001183673	0	0.0207217	0.041472	0.03110331	0.03110331	1.055044e-13	0.01033262	3.604991e-05	0	2.266081e-08	0.041472	0.03110331	0.03110331	1.055044e-13	8.172661e-06	1.705365e-08	0	0.0103605	1.511654	1.511654	0	0	0	0	0	0	1.371341	1.371341	0	0	0	0	0	0	0.4105728	0.4105728	0	0	0	0	0	0	0.3670272	0.3670272	0	0	0	0	0	0	1.069286	1.069286	0	0	0	0	0	0	345.6	0.0010544	1.696988e-06	1.704138e+13	1.547926e+07	4674.827	1.171558e-07	2.934035e-14	1.135705e-21	0.5	0.5	0.01161239	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	0	0	0	29143.76	77093.5	9402.99	
198	833	1e-05	0	1	5e-06	7.75e+26	5.841296e+26	5.841296e+26	2.154883e+15	1.279318e+26	6.293863e+25	4.94e+25	3.723355e+25	3.723355e+25	1.373564e+14	8.154619e+24	4.01183e+24	0.08121114	1.489752	1.116947	1.116947	4.120472e-12	0.3501775	0.001239633	0	0.02138784	0.042768	0.03206546	0.03206546	1.182911e-13	0.01066478	3.775418e-05	0	4.2303e-09	0.042768	0.03206546	0.03206546	1.182911e-13	8.846224e-06	1.84673e-08	0	0.01069367	1.558894	1.558894	0	0	0	0	0	0	1.414195	1.414195	0	0	0	0	0	0	0.4234032	0.4234032	0	0	0	0	0	0	0.3784968	0.3784968	0	0	0	0	0	0	1.102702	1.102702	0	0	0	0	0	0	356.4	0.001052941	1.742765e-06	1.704022e+13	1.54992e+07	4849.534	1.171598e-07	2.934235e-14	1.135821e-21	0.5	0.5	0.01161279	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	0	0	0	29143.76	77093.5	9402.99	
204	834	1e-05	0	1	5e-06	7.75e+26	5.841296e+26	5.841296e+26	2.340941e+15	1.279117e+26	6.295876e+25	4.94e+25	3.723355e+25	3.723355e+25	1.492161e+14	8.153336e+24	4.013113e+24	0.08123711	1.534896	1.150462	1.150462	4.610559e-12	0.3610833	0.001296448	0	0.02205422	0.044064	0.03302762	0.03302762	1.323606e-13	0.01099687	3.94845e-05	0	3.314711e-08	0.044064	0.03302762	0.03302762	1.323606e-13	9.564877e-06	1.99723e-08	0	0.0110268	1.606133	1.606133	0	0	0	0	0	0	1.45705	1.45705	0	0	0	0	0	0	0.4362336	0.4362336	0	0	0	0	0	0	0.3899664	0.3899664	0	0	0	0	0	0	1.136117	1.136117	0	0	0	0	0	0	367.2	0.001051472	1.788071e-06	1.703907e+13	1.551883e+07	5028.668	1.171638e-07	2.934432e-14	1.135936e-21	0.5	0.5	0.01161318	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	0	0	0	29143.76	77093.5	9402.99	
210	835	1e-05	0	1	5e-06	7.75e+26	5.841296e+26	5.841296e+26	2.540424e+15	1.278918e+26	6.297858e+25	4.94e+25	3.723355e+25	3.723355e+25	1.619316e+14	8.152073e+24	4.014377e+24	0.08126269	1.58004	1.183977	1.183977	5.149207e-12	0.3719894	0.00135411	0	0.02271946	0.04536	0.03398977	0.03398977	1.478241e-13	0.01132894	4.124059e-05	0	4.918122e-08	0.04536	0.03398977	0.03398977	1.478241e-13	1.03313e-05	2.157375e-08	0	0.01135988	1.653372	1.653372	0	0	0	0	0	0	1.499904	1.499904	0	0	0	0	0	0	0.449064	0.449064	0	0	0	0	0	0	0.401436	0.401436	0	0	0	0	0	0	1.169532	1.169532	0	0	0	0	0	0	378	0.001049994	1.83291e-06	1.703794e+13	1.553814e+07	5212.382	1.171677e-07	2.934627e-14	1.136049e-21	0.5	0.5	0.01161356	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	0	0	0	29143.76	77093.5	9402.99	
216	836	1e-05	0	1	5e-06	7.75e+26	5.841296e+26	5.841296e+26	2.754304e+15	1.278723e+26	6.299812e+25	4.94e+25	3.723355e+25	3.723355e+25	1.755647e+14	8.150827e+24	4.015622e+24	0.0812879	1.625184	1.217492	1.217492	5.740753e-12	0.3828934	0.00141261	0	0.02338594	0.046656	0.03495192	0.03495192	1.648063e-13	0.01166101	4.302223e-05	0	3.943362e-08	0.046656	0.03495192	0.03495192	1.648063e-13	1.114821e-05	2.327704e-08	0	0.0116929	1.700611	1.700611	0	0	0	0	0	0	1.542758	1.542758	0	0	0	0	0	0	0.4618944	0.4618944	0	0	0	0	0	0	0.4129056	0.4129056	0	0	0	0	0	0	1.202947	1.202947	0	0	0	0	0	0	388.8	0.001048508	1.877285e-06	1.703682e+13	1.555716e+07	5400.833	1.171715e-07	2.93482e-14	1.136161e-21	0.5	0.5	0.01161394	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	0	0	0	29143.76	77093.5	9402.99	
222	837	1e-05	0	1	5e-06	7.75e+26	5.841296e+26	5.841296e+26	2.983424e+15	1.27853e+26	6.301738e+25	4.94e+25	3.723355e+25	3.723355e+25	1.901692e+14	8.149599e+24	4.01685e+24	0.08131275	1.670328	1.251007	1.251007	6.389481e-12	0.3937967	0.001471942	0	0.02405228	0.047952	0.03591408	0.03591408	1.834301e-13	0.01199309	4.482917e-05	0	4.146776e-09	0.047952	0.03591408	0.03591408	1.834301e-13	1.201857e-05	2.508782e-08	0	0.01202588	1.74785	1.74785	0	0	0	0	0	0	1.585613	1.585613	0	0	0	0	0	0	0.4747248	0.4747248	0	0	0	0	0	0	0.4243752	0.4243752	0	0	0	0	0	0	1.236362	1.236362	0	0	0	0	0	0	399.6	0.001047015	1.921204e-06	1.703572e+13	1.55759e+07	5594.177	1.171753e-07	2.93501e-14	1.136272e-21	0.5	0.5	0.01161432	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	0	0	0	29143.76	77093.5	9402.99	
228	838	1e-05	0	1	5e-06	7.75e+26	5.841296e+26	5.841296e+26	3.228692e+15	1.27834e+26	6.303639e+25	4.94e+25	3.723355e+25	3.723355e+25	2.058031e+14	8.148388e+24	4.018061e+24	0.08133727	1.715472	1.284522	1.284522	7.100011e-12	0.4047002	0.001532098	0	0.02471768	0.049248	0.03687623	0.03687623	2.038281e-13	0.01232506	4.666121e-05	0	4.354632e-08	0.049248	0.03687623	0.03687623	2.038281e-13	1.294548e-05	2.701208e-08	0	0.0123588	1.79509	1.79509	0	0	0	0	0	0	1.628467	1.628467	0	0	0	0	0	0	0.4875552	0.4875552	0	0	0	0	0	0	0.4358448	0.4358448	0	0	0	0	0	0	1.269778	1.269778	0	0	0	0	0	0	410.4	0.001045518	1.964672e-06	1.703462e+13	1.559437e+07	5792.574	1.171791e-07	2.935199e-14	1.136381e-21	0.5	0.5	0.01161469	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	0	0	0	29143.76	77093.5	9402.99	
234	839	1e-05	0	1	5e-06	7.75e+26	5.841296e+26	5.841296e+26	3.491211e+15	1.278153e+26	6.305514e+25	4.94e+25	3.723355e+25	3.723355e+25	2.225365e+14	8.147193e+24	4.019257e+24	0.08136147	1.760616	1.318037	1.318037	7.877611e-12	0.4156025	0.001593071	0	0.02538333	0.050544	0.03783839	0.03783839	2.261515e-13	0.01265709	4.851814e-05	0	4.044302e-09	0.050544	0.03783839	0.03783839	2.261515e-13	1.393215e-05	2.905607e-08	0	0.01269165	1.842329	1.842329	0	0	0	0	0	0	1.671322	1.671322	0	0	0	0	0	0	0.5003856	0.5003856	0	0	0	0	0	0	0.4473144	0.4473144	0	0	0	0	0	0	1.303193	1.303193	0	0	0	0	0	0	421.2	0.001044015	2.007694e-06	1.703354e+13	1.561258e+07	5996.184	1.171828e-07	2.935385e-14	1.13649e-21	0.5	0.5	0.01161506	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	0	0	0	29143.76	77093.5	9402.99	
240	840	1e-05	0	1	5e-06	7.75e+26	5.841296e+26	5.841296e+26	3.772018e+15	1.277968e+26	6.307365e+25	4.94e+25	3.723355e+25	3.723355e+25	2.404357e+14	8.146013e+24	4.020437e+24	0.08138536	1.80576	1.351552	1.351552	8.727649e-12	0.4265042	0.001654856	0	0.02604884	0.05184	0.03880054	0.03880054	2.505545e-13	0.01298901	5.039977e-05	0	4.727936e-08	0.05184	0.03880054	0.03880054	2.505545e-13	1.498201e-05	3.122641e-08	0	0.01302445	1.889568	1.889568	0	0	0	0	0	0	1.714176	1.714176	0	0	0	0	0	0	0.513216	0.513216	0	0	0	0	0	0	0.458784	0.458784	0	0	0	0	0	0	1.336608	1.336608	0	0	0	0	0	0	432	0.001042509	2.050275e-06	1.703247e+13	1.563054e+07	6205.173	1.171865e-07	2.93557e-14	1.136597e-21	0.5	0.5	0.01161543	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	0	0	0	29143.76	77093.5	9402.99	
246	841	1e-05	0	1	5e-06	7.75e+26	5.841296e+26	5.841296e+26	4.072215e+15	1.277785e+26	6.309194e+25	4.94e+25	3.723355e+25	3.723355e+25	2.595708e+14	8.144847e+24	4.021602e+24	0.08140895	1.850904	1.385067	1.385067	9.655889e-12	0.4374048	0.001717446	0	0.0267146	0.053136	0.03976269	0.03976269	2.772026e-13	0.01332099	5.230593e-05	0	1.200154e-08	0.053136	0.03976269	0.03976269	2.772026e-13	1.609861e-05	3.353004e-08	0	0.01335718	1.936807	1.936807	0	0	0	0	0	0	1.75703	1.75703	0	0	0	0	0	0	0.5260464	0.5260464	0	0	0	0	0	0	0.4702536	0.4702536	0	0	0	0	0	0	1.370023	1.370023	0	0	0	0	0	0	442.8	0.001041	2.092421e-06	1.70314e+13	1.564827e+07	6419.705	1.171901e-07	2.935753e-14	1.136703e-21	0.5	0.5	0.01161579	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	0	0	0	29143.76	77093.5	9402.99	
252	842	1e-05	0	1	5e-06	7.75e+26	5.841296e+26	5.841296e+26	4.393164e+15	1.277604e+26	6.311e+25	4.94e+25	3.723355e+25	3.723355e+25	2.800288e+14	8.143696e+24	4.022754e+24	0.08143226	1.896048	1.418582	1.418582	1.066898e-11	0.4483048	0.001780837	0	0.02738021	0.054432	0.04072485	0.04072485	3.062864e-13	0.01365287	5.423646e-05	0	5.218747e-08	0.054432	0.04072485	0.04072485	3.062864e-13	1.728574e-05	3.597426e-08	0	0.01368983	1.984046	1.984046	0	0	0	0	0	0	1.799885	1.799885	0	0	0	0	0	0	0.5388768	0.5388768	0	0	0	0	0	0	0.4817232	0.4817232	0	0	0	0	0	0	1.403438	1.403438	0	0	0	0	0	0	453.6	0.001039489	2.134135e-06	1.703035e+13	1.566576e+07	6639.952	1.171938e-07	2.935935e-14	1.136809e-21	0.5	0.5	0.01161615	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	0	0	0	29143.76	77093.5	9402.99	
258	843	1e-05	0	1	5e-06	7.75e+26	5.841296e+26	5.841296e+26	4.735969e+15	1.277426e+26	6.312786e+25	4.94e+25	3.723355e+25	3.723355e+25	3.018798e+14	8.142558e+24	4.023892e+24	0.0814553	1.941192	1.452097	1.452097	1.177322e-11	0.4592047	0.001845023	0	0.02804508	0.055728	0.041687	0.041687	3.379872e-13	0.01398481	5.619121e-05	0	3.925655e-09	0.055728	0.041687	0.041687	3.379872e-13	1.854739e-05	3.856675e-08	0	0.01402241	2.031286	2.031286	0	0	0	0	0	0	1.842739	1.842739	0	0	0	0	0	0	0.5517072	0.5517072	0	0	0	0	0	0	0.4931928	0.4931928	0	0	0	0	0	0	1.436854	1.436854	0	0	0	0	0	0	464.4	0.001037977	2.175422e-06	1.702931e+13	1.568304e+07	6866.084	1.171974e-07	2.936115e-14	1.136913e-21	0.5	0.5	0.01161651	1	116	10420	6.316197e+24	4.561698e+25	1.228149e+24	0	1.749762e+28	3.340975e+24	4.861402e+27	7.503037e+26	3.227722e+25	1.528921e+25	0.244	0	0	0	29143.76	77093.5	9402.99	
