Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Phase std density (g/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	JOG (liquid) (/)	JOG (Pd) (/)	JOG (Ba3MoO6) (/)	JOG (Ba2MoO5) (/)	
7678.054044	1900	3.45e+19	0	0	100000	1.925	1.587761e-05	2.231457e+26	7.512535e+25	7.490058e+24	6.763529e+25	8.886683e+25	5.915357e+25	1.621144e+25	5.457825e+24	5.441495e+23	4.913675e+24	6.456137e+24	4.297482e+24	0.2650894	1.134801e+25	0	0	0	5.791329e+24	3.83409e+24	1.722591e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.088415e+26	2.093735e+15	2.088415e+26	9.440782e+25	3.533535e+21	9.440428e+25	5.054156e+25	1.160731e+14	5.054156e+25	1.888156e+26	2.408321e+14	1.888156e+26	5.626324e+25	7.734497e+14	5.626324e+25	1.802331e+26	6.022179e+20	1.802325e+26	2.132009e+23	1.49424e-09	0.002979466	5.811177e+09	9.46902e+10	4.210489e+12	6.344589e-06	8.604872e-11	1.803783e-16	0.5000443	0.5	0.1980545	1	32.57968	4.051449	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02570206	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.075	0	9.612568e-16	0	9.612568e-16	0	-510.0504	0	-510.0504	0	31324.86	77194.93	156.7175	8776.896	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
7681.585576	1900	3.45e+19	0	0	100000	1.925	1.587761e-05	2.232484e+26	7.513267e+25	7.491305e+24	6.764136e+25	8.892394e+25	5.919178e+25	1.62189e+25	5.458356e+24	5.442401e+23	4.914116e+24	6.460286e+24	4.300258e+24	0.2651387	1.135323e+25	0	0	0	5.793982e+24	3.835865e+24	1.723383e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.089376e+26	2.094694e+15	2.089376e+26	9.445124e+25	3.535153e+21	9.44477e+25	5.056481e+25	1.161262e+14	5.056481e+25	1.889025e+26	2.409424e+14	1.889025e+26	5.628912e+25	7.738038e+14	5.628912e+25	1.80316e+26	6.024936e+20	1.803154e+26	2.13188e+23	1.494315e-09	0.002979736	5.807772e+09	9.480577e+10	4.214127e+12	6.346448e-06	8.609916e-11	1.80537e-16	0.5000443	0.5	0.1981125	1	32.59467	4.053312	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02570401	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.075	0	9.612568e-16	0	9.612568e-16	0	-510.0504	0	-510.0504	0	31324.86	77194.93	156.7896	8776.896	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
7685.117108	1900	3.45e+19	0	0	100000	1.925	1.587761e-05	2.23351e+26	7.513997e+25	7.49255e+24	6.764742e+25	8.898105e+25	5.922999e+25	1.622636e+25	5.458887e+24	5.443306e+23	4.914556e+24	6.464436e+24	4.303034e+24	0.2651879	1.135845e+25	0	0	0	5.796635e+24	3.83764e+24	1.724175e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.090336e+26	2.095652e+15	2.090336e+26	9.449466e+25	3.536771e+21	9.449113e+25	5.058805e+25	1.161794e+14	5.058805e+25	1.889893e+26	2.410526e+14	1.889893e+26	5.6315e+25	7.74158e+14	5.6315e+25	1.803989e+26	6.027693e+20	1.803983e+26	2.131751e+23	1.49439e-09	0.002980006	5.80437e+09	9.492143e+10	4.217765e+12	6.348307e-06	8.614962e-11	1.806957e-16	0.5000443	0.5	0.1981706	1	32.60965	4.055176	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02570596	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.075	0	9.612568e-16	0	9.612568e-16	0	-510.0504	0	-510.0504	0	31324.86	77194.93	156.8616	8776.896	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
7688.64864	1900	3.45e+19	0	0	100000	1.925	1.587761e-05	2.234537e+26	7.514727e+25	7.493795e+24	6.765348e+25	8.903818e+25	5.926821e+25	1.623381e+25	5.459417e+24	5.44421e+23	4.914996e+24	6.468585e+24	4.30581e+24	0.2652371	1.136367e+25	0	0	0	5.799287e+24	3.839414e+24	1.724968e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.091297e+26	2.096611e+15	2.091297e+26	9.453809e+25	3.538389e+21	9.453455e+25	5.06113e+25	1.162325e+14	5.06113e+25	1.890762e+26	2.411629e+14	1.890762e+26	5.634088e+25	7.745122e+14	5.634088e+25	1.804818e+26	6.030451e+20	1.804812e+26	2.131623e+23	1.494465e-09	0.002980276	5.800973e+09	9.503717e+10	4.221406e+12	6.350166e-06	8.620007e-11	1.808545e-16	0.5000443	0.5	0.1982286	1	32.62464	4.057039	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0257079	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.075	0	9.612568e-16	0	9.612568e-16	0	-510.0504	0	-510.0504	0	31324.86	77194.93	156.9337	8776.896	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
7692.180172	1900	3.45e+19	0	0	100000	1.925	1.587761e-05	2.235563e+26	7.515456e+25	7.495037e+24	6.765952e+25	8.90953e+25	5.930643e+25	1.624127e+25	5.459947e+24	5.445113e+23	4.915435e+24	6.472736e+24	4.308587e+24	0.2652863	1.136889e+25	0	0	0	5.80194e+24	3.841189e+24	1.72576e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.092258e+26	2.097569e+15	2.092258e+26	9.458151e+25	3.540007e+21	9.457797e+25	5.063455e+25	1.162857e+14	5.063455e+25	1.89163e+26	2.412732e+14	1.89163e+26	5.636676e+25	7.748663e+14	5.636676e+25	1.805647e+26	6.033208e+20	1.805641e+26	2.131495e+23	1.49454e-09	0.002980545	5.797578e+09	9.515299e+10	4.225047e+12	6.352025e-06	8.625054e-11	1.810133e-16	0.5000442	0.5	0.1982866	1	32.63962	4.058903	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02570984	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.075	0	9.612568e-16	0	9.612568e-16	0	-510.0504	0	-510.0504	0	31324.86	77194.93	157.0058	8776.896	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
7695.711704	1900	3.45e+19	0	0	100000	1.925	1.587761e-05	2.236589e+26	7.516184e+25	7.496278e+24	6.766556e+25	8.915244e+25	5.934466e+25	1.624873e+25	5.460475e+24	5.446014e+23	4.915874e+24	6.476886e+24	4.311364e+24	0.2653355	1.137411e+25	0	0	0	5.804592e+24	3.842963e+24	1.726552e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.093218e+26	2.098528e+15	2.093218e+26	9.462493e+25	3.541625e+21	9.462139e+25	5.065779e+25	1.163388e+14	5.065779e+25	1.892499e+26	2.413835e+14	1.892499e+26	5.639264e+25	7.752205e+14	5.639264e+25	1.806476e+26	6.035966e+20	1.80647e+26	2.131366e+23	1.494615e-09	0.002980814	5.794188e+09	9.526889e+10	4.22869e+12	6.353883e-06	8.6301e-11	1.811722e-16	0.5000442	0.5	0.1983446	1	32.65461	4.060766	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02571177	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.075	0	9.612568e-16	0	9.612568e-16	0	-510.0504	0	-510.0504	0	31324.86	77194.93	157.0779	8776.896	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
7699.243236	1900	3.45e+19	0	0	100000	1.925	1.587761e-05	2.237616e+26	7.516911e+25	7.497518e+24	6.767159e+25	8.920957e+25	5.938288e+25	1.625618e+25	5.461004e+24	5.446915e+23	4.916312e+24	6.481037e+24	4.314141e+24	0.2653846	1.137933e+25	0	0	0	5.807245e+24	3.844738e+24	1.727344e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.094179e+26	2.099487e+15	2.094179e+26	9.466835e+25	3.543243e+21	9.466481e+25	5.068104e+25	1.16392e+14	5.068104e+25	1.893367e+26	2.414937e+14	1.893367e+26	5.641851e+25	7.755746e+14	5.641851e+25	1.807305e+26	6.038723e+20	1.807299e+26	2.131238e+23	1.49469e-09	0.002981083	5.790801e+09	9.538488e+10	4.232334e+12	6.355741e-06	8.635147e-11	1.813311e-16	0.5000442	0.5	0.1984026	1	32.66959	4.06263	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0257137	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.075	0	9.612568e-16	0	9.612568e-16	0	-510.0504	0	-510.0504	0	31324.86	77194.93	157.15	8776.896	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
7702.774768	1900	3.45e+19	0	0	100000	1.925	1.587761e-05	2.238642e+26	7.517637e+25	7.498757e+24	6.767761e+25	8.926672e+25	5.942112e+25	1.626364e+25	5.461531e+24	5.447815e+23	4.91675e+24	6.485189e+24	4.316919e+24	0.2654338	1.138455e+25	0	0	0	5.809897e+24	3.846513e+24	1.728137e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.095139e+26	2.100446e+15	2.095139e+26	9.471178e+25	3.544861e+21	9.470823e+25	5.070429e+25	1.164451e+14	5.070429e+25	1.894236e+26	2.41604e+14	1.894236e+26	5.644439e+25	7.759287e+14	5.644439e+25	1.808134e+26	6.041481e+20	1.808128e+26	2.131111e+23	1.494765e-09	0.002981351	5.787418e+09	9.550094e+10	4.235979e+12	6.357598e-06	8.640195e-11	1.814902e-16	0.5000442	0.5	0.1984605	1	32.68458	4.064493	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02571562	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.075	0	9.612568e-16	0	9.612568e-16	0	-510.0504	0	-510.0504	0	31324.86	77194.93	157.222	8776.896	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
7706.3063	1900	3.45e+19	0	0	100000	1.925	1.587761e-05	2.239668e+26	7.518362e+25	7.499993e+24	6.768363e+25	8.932387e+25	5.945935e+25	1.62711e+25	5.462058e+24	5.448713e+23	4.917187e+24	6.489341e+24	4.319696e+24	0.2654828	1.138977e+25	0	0	0	5.81255e+24	3.848287e+24	1.728929e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0961e+26	2.101404e+15	2.0961e+26	9.47552e+25	3.546479e+21	9.475165e+25	5.072753e+25	1.164983e+14	5.072753e+25	1.895104e+26	2.417143e+14	1.895104e+26	5.647027e+25	7.762828e+14	5.647027e+25	1.808963e+26	6.044238e+20	1.808957e+26	2.130983e+23	1.494839e-09	0.002981619	5.784039e+09	9.561709e+10	4.239626e+12	6.359455e-06	8.645243e-11	1.816492e-16	0.5000442	0.5	0.1985185	1	32.69956	4.066356	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02571754	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.075	0	9.612568e-16	0	9.612568e-16	0	-510.0504	0	-510.0504	0	31324.86	77194.93	157.2941	8776.896	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
7709.837832	1900	3.45e+19	0	0	100000	1.925	1.587761e-05	2.240695e+26	7.519086e+25	7.501229e+24	6.768963e+25	8.938102e+25	5.949759e+25	1.627855e+25	5.462584e+24	5.449611e+23	4.917623e+24	6.493493e+24	4.322474e+24	0.2655319	1.139499e+25	0	0	0	5.815203e+24	3.850062e+24	1.729721e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09706e+26	2.102363e+15	2.09706e+26	9.479862e+25	3.548097e+21	9.479508e+25	5.075078e+25	1.165514e+14	5.075078e+25	1.895972e+26	2.418245e+14	1.895972e+26	5.649615e+25	7.76637e+14	5.649615e+25	1.809792e+26	6.046996e+20	1.809786e+26	2.130855e+23	1.494914e-09	0.002981886	5.780663e+09	9.573331e+10	4.243274e+12	6.361312e-06	8.650292e-11	1.818084e-16	0.5000442	0.5	0.1985765	1	32.71455	4.06822	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02571945	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.075	0	9.612568e-16	0	9.612568e-16	0	-510.0504	0	-510.0504	0	31324.86	77194.93	157.3662	8776.896	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
7713.369364	1900	3.45e+19	0	0	100000	1.925	1.587761e-05	2.241721e+26	7.51981e+25	7.502463e+24	6.769563e+25	8.943818e+25	5.953583e+25	1.628601e+25	5.46311e+24	5.450507e+23	4.918059e+24	6.497646e+24	4.325253e+24	0.2655809	1.140021e+25	0	0	0	5.817855e+24	3.851837e+24	1.730514e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.098021e+26	2.103322e+15	2.098021e+26	9.484205e+25	3.549715e+21	9.48385e+25	5.077403e+25	1.166046e+14	5.077403e+25	1.896841e+26	2.419348e+14	1.896841e+26	5.652203e+25	7.769912e+14	5.652203e+25	1.810621e+26	6.049753e+20	1.810615e+26	2.130728e+23	1.494988e-09	0.002982154	5.77729e+09	9.584962e+10	4.246924e+12	6.363168e-06	8.655341e-11	1.819676e-16	0.5000442	0.5	0.1986344	1	32.72953	4.070083	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02572136	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.075	0	9.612568e-16	0	9.612568e-16	0	-510.0504	0	-510.0504	0	31324.86	77194.93	157.4383	8776.896	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
7716.900896	1900	3.45e+19	0	0	100000	1.925	1.587761e-05	2.242747e+26	7.520532e+25	7.503695e+24	6.770163e+25	8.949535e+25	5.957408e+25	1.629346e+25	5.463634e+24	5.451403e+23	4.918494e+24	6.501799e+24	4.328031e+24	0.2656299	1.140543e+25	0	0	0	5.820508e+24	3.853612e+24	1.731306e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.098982e+26	2.10428e+15	2.098982e+26	9.488547e+25	3.551332e+21	9.488192e+25	5.079727e+25	1.166577e+14	5.079727e+25	1.897709e+26	2.420451e+14	1.897709e+26	5.654791e+25	7.773453e+14	5.654791e+25	1.81145e+26	6.05251e+20	1.811444e+26	2.130601e+23	1.495063e-09	0.002982421	5.773922e+09	9.596601e+10	4.250574e+12	6.365024e-06	8.660391e-11	1.821268e-16	0.5000442	0.5	0.1986923	1	32.74452	4.071947	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02572326	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.075	0	9.612568e-16	0	9.612568e-16	0	-510.0504	0	-510.0504	0	31324.86	77194.93	157.5104	8776.896	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
7720.432428	1900	3.45e+19	0	0	100000	1.925	1.587761e-05	2.243774e+26	7.521254e+25	7.504926e+24	6.770761e+25	8.955252e+25	5.961233e+25	1.630092e+25	5.464159e+24	5.452297e+23	4.918929e+24	6.505952e+24	4.33081e+24	0.2656789	1.141064e+25	0	0	0	5.82316e+24	3.855386e+24	1.732098e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.099942e+26	2.105239e+15	2.099942e+26	9.492889e+25	3.55295e+21	9.492534e+25	5.082052e+25	1.167108e+14	5.082052e+25	1.898578e+26	2.421554e+14	1.898578e+26	5.657378e+25	7.776994e+14	5.657378e+25	1.812279e+26	6.055268e+20	1.812273e+26	2.130474e+23	1.495137e-09	0.002982687	5.770557e+09	9.608249e+10	4.254226e+12	6.366879e-06	8.665441e-11	1.822862e-16	0.5000442	0.5	0.1987503	1	32.7595	4.07381	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02572516	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.075	0	9.612568e-16	0	9.612568e-16	0	-510.0504	0	-510.0504	0	31324.86	77194.93	157.5825	8776.896	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
7723.96396	1900	3.45e+19	0	0	100000	1.925	1.587761e-05	2.2448e+26	7.521974e+25	7.506156e+24	6.771359e+25	8.960969e+25	5.965058e+25	1.630838e+25	5.464682e+24	5.45319e+23	4.919363e+24	6.510106e+24	4.333589e+24	0.2657278	1.141586e+25	0	0	0	5.825813e+24	3.857161e+24	1.732891e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.100903e+26	2.106198e+15	2.100903e+26	9.497232e+25	3.554568e+21	9.496876e+25	5.084377e+25	1.16764e+14	5.084377e+25	1.899446e+26	2.422656e+14	1.899446e+26	5.659966e+25	7.780536e+14	5.659966e+25	1.813108e+26	6.058025e+20	1.813102e+26	2.130347e+23	1.495211e-09	0.002982954	5.767195e+09	9.619904e+10	4.25788e+12	6.368734e-06	8.670491e-11	1.824456e-16	0.5000442	0.5	0.1988082	1	32.77449	4.075674	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02572706	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.075	0	9.612568e-16	0	9.612568e-16	0	-510.0504	0	-510.0504	0	31324.86	77194.93	157.6545	8776.896	3528955	1.106061	0	0	0	1	2	0	0	0	0	0	0	
