number,value,params_Dg_dislocation_scale,params_Dv_dislocation_scale,params_K_d,params_f_n,params_first_gas_pressure_factor,params_rho_rizk2023_fit_cap,params_rho_rizk2023_fit_scale,params_rho_rizk2023_fit_variant,user_attrs_first_gas_pressure_factor,user_attrs_max_Rd_nm,user_attrs_max_f_cap_step,user_attrs_max_psi_d,user_attrs_min_Nd,user_attrs_rho_cfg,user_attrs_score_Nd_drop,user_attrs_score_guards,user_attrs_score_partition,user_attrs_score_pressure,user_attrs_score_radius_T,user_attrs_score_swelling_T,user_attrs_score_swelling_burnup,state
39,188.49121512632564,3.339293667906451,3.3245486867632037,194399.19210384952,3.842776933448315e-08,0.34760704051762886,1492654398690644.5,0.06466786893193048,shifted,0.34760704051762886,9908.597526731906,0.0,0.8434216462205134,147234319811417.0,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.06466786893193048, ""rho_rizk2023_fit_cap"": 1492654398690644.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.34760704051762886}",0.0,33.42262647388527,4.562296377114542,0.0894639679358501,0.03264015660357565,0.30408296303886306,0.5408656987352718,COMPLETE
40,205.87497961371702,13.571226228618963,1.291797032739938,134957.84924371733,7.456874739550417e-08,0.30254666153985793,2077460675385721.2,0.030192668258099898,normal,0.30254666153985793,10250.652640845941,0.0,0.8357981858065909,129407996048733.67,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""normal"", ""rho_rizk2023_fit_scale"": 0.030192668258099898, ""rho_rizk2023_fit_cap"": 2077460675385721.2, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.30254666153985793}",0.0,35.77449250375455,4.471887169245404,0.3037012267718263,0.34029990213016276,0.14299465404363768,0.21426421565858048,COMPLETE
41,33.67314816380978,5.221316576405102,1.2858619882766733,258966.51007067802,4.05365411387931e-08,0.2689432858982287,1966106978142506.5,0.03896415471937277,shifted,0.2689432858982287,3809.752181921103,0.0,0.7983086450658751,2196512648341024.2,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.03896415471937277, ""rho_rizk2023_fit_cap"": 1966106978142506.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.2689432858982287}",0.0,2.331899483470924,4.643618149973411,0.08492851173250045,0.02800580912128424,0.3241877667271791,0.6739381766203124,COMPLETE
42,418.244693329238,9.826245461078553,2.0656905070668814,287580.9035240721,1.832482165885402e-07,0.16225838818173316,2172406736459585.2,0.07759938120645317,shifted,0.16225838818173316,14589.980155364236,0.0,0.8603259543511187,48948158975057.28,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.07759938120645317, ""rho_rizk2023_fit_cap"": 2172406736459585.2, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.16225838818173316}",0.0,79.29432421939664,4.959254864671335,0.2107270965819364,0.05316423464997841,0.25015057371719934,0.08664202781547996,COMPLETE
43,483.01209866375314,6.981951285683793,1.463110837435538,718582.1999916774,7.333817543319085e-08,0.21161852253684427,1657686685028480.0,0.11542379315997907,normal,0.21161852253684427,16603.116827264294,0.0,0.8758069873549481,35040293607294.87,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""normal"", ""rho_rizk2023_fit_scale"": 0.11542379315997907, ""rho_rizk2023_fit_cap"": 1657686685028480.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.21161852253684427}",0.0,91.1458536505043,6.230012097793975,0.1895325130405578,0.06607638328821253,0.3168747726516713,0.08347465312934024,COMPLETE
44,28.16952143865356,6.025203987353936,1.4782072850055292,284899.1481034223,4.057428243546211e-07,0.23744962080577525,3144459734300746.5,0.033129176883895675,fig410,0.23744962080577525,431.12407642772433,0.0,0.4654846705326077,3.00483555473171e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.033129176883895675, ""rho_rizk2023_fit_cap"": 3144459734300746.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.23744962080577525}",0.0,0.0,5.120425873554337,0.03751212442267697,0.01417637802201747,0.5552259893201498,1.2409205665043537,COMPLETE
45,37.44643437775823,5.593261413519268,1.7689393824549746,261912.87001233848,6.312810456509215e-07,0.23366860119507482,3215244631176928.0,0.02447552569735518,fig410,0.23366860119507482,368.44437914755315,0.0,0.37741742120223726,2.5660281295285466e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.02447552569735518, ""rho_rizk2023_fit_cap"": 3215244631176928.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.23366860119507482}",0.0,0.0,5.971088744897315,0.021337758533300555,0.025851027350349467,0.8515895351049304,1.704508861923892,COMPLETE
46,788.8656176731664,9.432090167378016,1.5980227796947952,159122.73829315187,3.026478802248866e-07,0.2064021317153776,3324514720516231.5,0.19070159412475296,fig410,0.2064021317153776,20527.31606149593,0.0,0.8720142957878757,18301458330872.59,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.19070159412475296, ""rho_rizk2023_fit_cap"": 3324514720516231.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.2064021317153776}",0.11458241570945879,151.27615897770846,6.436907860768871,0.3504834698831238,0.10414466662856965,0.4668853143369445,0.3042782389835966,COMPLETE
47,943.0450776264477,13.4632236089905,4.373990366539743,167227.29452450672,4.6664879876555806e-07,0.10606824800994782,1181713370086117.5,0.045004312767153894,normal,0.10606824800994782,20982.20956829793,0.0,0.8633476682585673,16630867008796.266,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""normal"", ""rho_rizk2023_fit_scale"": 0.045004312767153894, ""rho_rizk2023_fit_cap"": 1181713370086117.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.10606824800994782}",0.0003868689289579106,183.6732423399389,4.136456516791541,0.24306148312319997,0.24868520353095766,0.22373777457212163,0.09092986141965878,COMPLETE
48,27.80372358533169,9.316570619632857,3.7703263691285307,225774.63815565023,1.4172807312131818e-07,0.13082172673488002,1001165389130902.9,0.022294722171660994,shifted,0.13082172673488002,1814.8067114719076,0.0,0.7197804499445499,1.4894310395821552e+16,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.022294722171660994, ""rho_rizk2023_fit_cap"": 1001165389130902.9, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.13082172673488002}",0.0,0.10759617948379756,4.934842155404828,0.053756864387544345,0.12937675548636,0.38643988581999783,0.797358976319914,COMPLETE
49,1219.0674329679775,15.660299073915311,3.9496163989795234,122491.28848262111,1.0172513627928796e-07,0.14479300528958683,1386065136102105.8,0.05850062343232681,shifted,0.14479300528958683,23712.243611377427,0.0,0.8627795682811114,11499871884424.201,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.05850062343232681, ""rho_rizk2023_fit_cap"": 1386065136102105.8, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.14479300528958683}",0.2138015970720035,236.13343084593177,5.953482088585976,0.384055603102111,0.41677466210292646,0.3694077932207022,0.15748034342090728,COMPLETE
50,34.51970347281711,2.1783598993869377,2.9355875467264445,398014.90703762445,1.2696834819672213e-07,0.4265532778921054,3638653823580260.5,0.06627713001854546,fig410,0.4265532778921054,266.7139357380315,0.0,0.4229340531262562,9.519019788584851e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.06627713001854546, ""rho_rizk2023_fit_cap"": 3638653823580260.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.4265532778921054}",0.0,0.0,4.72089349851701,0.007346085814604636,0.19186929533644276,0.6528796855556972,1.5360043202442542,COMPLETE
51,104.03881111035149,10.002095829288743,1.9666725755234868,155301.33146831775,9.450656526445497e-08,0.3707848880224616,1505503539665258.5,0.026222183296407544,shifted,0.3707848880224616,7006.713083188242,0.0,0.8150071761221045,375709941443839.7,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.026222183296407544, ""rho_rizk2023_fit_cap"": 1505503539665258.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.3707848880224616}",0.0,15.506132636835352,4.45875207692809,0.14644234165590259,0.26185160219344594,0.23277748992566677,0.47435148941784444,COMPLETE
52,1600.6551278137954,15.543022056847365,7.964981694608202,292001.82146265765,3.3453044407973905e-08,0.15070912785699578,1138158820093333.8,0.02756605424125994,shifted,0.15070912785699578,26268.830257085378,0.0,0.8665872035745584,8570891617584.072,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.02756605424125994, ""rho_rizk2023_fit_cap"": 1138158820093333.8, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.15070912785699578}",0.005172420790636179,314.19553856634974,4.741655634637433,0.24468444843672815,0.30348172248349353,0.30059414183914096,0.08886290801474146,COMPLETE
53,445.8395322971093,11.30204130527381,2.88132018291211,622025.9067451635,1.0183931170683332e-07,0.2143237520351822,1028442398247226.1,0.048334915174205816,shifted,0.2143237520351822,15112.619904895439,0.0,0.8638022636000486,44579493024933.57,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.048334915174205816, ""rho_rizk2023_fit_cap"": 1028442398247226.1, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.2143237520351822}",0.0,85.26819273982154,4.384015679291885,0.1505257243599762,0.005856897113241612,0.2876949917890065,0.26638908658861715,COMPLETE
54,29.997128956831247,6.655589981937469,2.4786445525968035,304910.2036753002,8.472994610201549e-08,0.21377053901833484,1050287831135980.4,0.021237361681617595,shifted,0.21377053901833484,499.65971861303126,0.0,0.460019795845344,1.7499623731290592e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.021237361681617595, ""rho_rizk2023_fit_cap"": 1050287831135980.4, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.21377053901833484}",0.0,0.0,5.345319101141734,0.036101524097415974,0.029027066957934358,0.5923538941005464,1.2071802385596677,COMPLETE
55,82.37066529408564,9.379529843368907,1.0571522034746996,213114.4517378949,8.502803088481943e-08,0.25943980599314004,3198317960202312.5,0.03060052626735104,fig410,0.25943980599314004,6747.000246407379,0.0,0.8245366150203299,435721560889523.4,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.03060052626735104, ""rho_rizk2023_fit_cap"": 3198317960202312.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.25943980599314004}",0.0,12.315272787159499,4.1813154011751505,0.1675687066342331,0.1299130841666061,0.18652810344649767,0.45483185420032973,COMPLETE
56,32.112991780310935,4.194746381671009,4.3524357788132475,143876.40612907568,5.622801161420637e-07,0.5035568392698029,2393588607469629.0,0.042304719352656305,shifted,0.5035568392698029,488.0394803533636,0.0,0.44642002037030043,1.695358581113163e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.042304719352656305, ""rho_rizk2023_fit_cap"": 2393588607469629.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.5035568392698029}",0.0,0.0,5.628878227594819,0.022845376630299997,0.03628372670196838,0.6392558828681913,1.3298822624733009,COMPLETE
57,486.96283751968105,19.094613915257156,3.0136339051098244,191542.80893287482,7.477695522853008e-08,0.4050270266343538,1025457245815492.8,0.020744079256047553,fig410,0.4050270266343538,15201.690204721022,0.0,0.8480074484915407,41441432388958.805,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""fig410"", ""rho_rizk2023_fit_scale"": 0.020744079256047553, ""rho_rizk2023_fit_cap"": 1025457245815492.8, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.4050270266343538}",0.0,91.79717687765836,4.232793386314901,0.2613102228314354,0.38861093765638977,0.16093461898147643,0.14024224029189158,COMPLETE
58,27.562851808497918,2.5475182396374105,2.481290913190669,326036.1555399779,2.3328000955051214e-07,0.1308763856632269,2417141757971017.5,0.10051004246647303,normal,0.1308763856632269,391.8573554182023,0.0,0.5634685077572592,7.098005413475334e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""normal"", ""rho_rizk2023_fit_scale"": 0.10051004246647303, ""rho_rizk2023_fit_cap"": 2417141757971017.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.1308763856632269}",0.0,0.0,4.098076633793168,0.019395874566087854,0.12999919777092397,0.5153136441207526,1.042977217009553,COMPLETE
59,1217.4925139781399,4.219096231893631,8.591287425243278,397657.06398011354,1.292541868373901e-07,0.1849083812296038,2272037407068931.5,0.07188556898312788,normal,0.1849083812296038,24925.066935270108,0.0,0.8778431916971743,10429253565756.328,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""normal"", ""rho_rizk2023_fit_scale"": 0.07188556898312788, ""rho_rizk2023_fit_cap"": 2272037407068931.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.1849083812296038}",0.0,238.6716815092368,4.097801101631649,0.11924983174962049,0.045190763769588416,0.48362019043349064,0.6933265735538796,COMPLETE
60,35.089018658136794,1.5274558488529284,3.2288384181719354,397395.21879255923,3.3033771858736373e-07,0.15821798491418573,1723654088334344.8,0.19411910159883589,normal,0.15821798491418573,259.69022136481095,0.0,0.5292611639698251,2.020945881078248e+18,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""normal"", ""rho_rizk2023_fit_scale"": 0.19411910159883589, ""rho_rizk2023_fit_cap"": 1723654088334344.8, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.15821798491418573}",0.0,0.0,3.8364425075301907,0.0070846280141115625,0.3428482373418571,0.6059146843397369,1.168865700481657,COMPLETE
61,45.533034573365,1.8830336845977813,2.218638390957047,131812.80404595722,4.613065072896083e-07,0.29540513425138354,3753980753172285.0,0.041121200217429675,normal,0.29540513425138354,332.0612984598701,0.0,0.3370096643595343,2.4217763854355837e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""normal"", ""rho_rizk2023_fit_scale"": 0.041121200217429675, ""rho_rizk2023_fit_cap"": 3753980753172285.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.29540513425138354}",0.0,0.0,6.245521228236361,0.010312042201801304,0.05204018981684025,1.1564978478229966,2.094996195488979,COMPLETE
62,80.65459664964784,1.3950607082607611,1.4597484928435212,777673.4148719365,1.7527746095755152e-07,0.21479271553865475,2743719718389840.0,0.022372776630420508,normal,0.21479271553865475,141.97990239357472,0.0,0.22096459523167114,8.688534094319754e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""normal"", ""rho_rizk2023_fit_scale"": 0.022372776630420508, ""rho_rizk2023_fit_cap"": 2743719718389840.0, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.21479271553865475}",0.0,0.0,6.453483603905383,8.042093498603923e-06,0.5771676126695439,2.0393404085872,3.1923012440078824,COMPLETE
63,300.46485622476774,3.306120415144733,1.7619478084663622,126160.9517804418,8.470153974107805e-08,0.29729014882653365,3346225629554309.5,0.15957321444073547,shifted,0.29729014882653365,12475.630018116974,0.0,0.8552801012689812,76921728479149.77,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.15957321444073547, ""rho_rizk2023_fit_cap"": 3346225629554309.5, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.29729014882653365}",0.0,55.72212618000926,5.1003581640375035,0.20090257802451775,0.0607577975122684,0.22186348649407342,0.09224459933490364,COMPLETE
64,147.12690452053826,3.154904509711497,1.5601007962358049,374674.0987904233,4.940805626612948e-07,0.31490776880151145,2164191199154754.8,0.13684099763594346,normal,0.31490776880151145,9458.421505381226,0.0,0.8592417149534118,178978744947571.84,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""normal"", ""rho_rizk2023_fit_scale"": 0.13684099763594346, ""rho_rizk2023_fit_cap"": 2164191199154754.8, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.31490776880151145}",0.0,24.201536041384088,3.9615004977670814,0.06760116564333017,0.16331771021192776,0.42467327846406516,0.7741247790340995,COMPLETE
65,32.22192136481667,1.3152521776741752,2.5162865537513923,211718.60336525892,3.997634343686389e-08,0.13827348047696433,2231234072591031.8,0.07154156068896768,normal,0.13827348047696433,354.53298538797964,0.0,0.46103448735878977,5.2192624822503635e+17,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""normal"", ""rho_rizk2023_fit_scale"": 0.07154156068896768, ""rho_rizk2023_fit_cap"": 2231234072591031.8, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.13827348047696433}",0.0,0.0,4.950826845653187,0.01521184449845646,0.07805214520542784,0.6790926371585161,1.4308118840254984,COMPLETE
66,34.365640103362615,7.897567433674984,2.390174157655029,131399.2078774439,3.8185343806189886e-07,0.13624477082228076,1015644708913947.1,0.02230383307811938,shifted,0.13624477082228076,788.890324499974,0.0,0.5178930817956338,6.754323083612959e+16,"{""rho_mode"": ""rizk2023_fit"", ""rho_rizk2023_fit_variant"": ""shifted"", ""rho_rizk2023_fit_scale"": 0.02230383307811938, ""rho_rizk2023_fit_cap"": 1015644708913947.1, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.13624477082228076}",0.0,0.0,5.599981838418616,0.06024015481702199,0.17262739187140347,0.5633710588734298,1.0592114996790434,COMPLETE
