number,value,params_Dg_dislocation_scale,params_Dv_dislocation_scale,params_K_d,params_f_n,params_first_gas_pressure_factor,params_rho_T_amp_scale,params_rho_T_shift,params_rho_T_tau_scale,params_rho_blank_def_scale,params_rho_blank_scale,params_rho_const_scale,params_rho_mode,user_attrs_first_gas_pressure_factor,user_attrs_max_Rd_nm,user_attrs_max_f_cap_step,user_attrs_max_psi_d,user_attrs_min_Nd,user_attrs_rho_cfg,user_attrs_score_Nd_drop,user_attrs_score_guards,user_attrs_score_partition,user_attrs_score_pressure,user_attrs_score_radius_T,user_attrs_score_swelling_T,user_attrs_score_swelling_burnup,state
187,50.361647480901716,1.3113154521578314,1.0148143315974767,1486377.189900533,3.7382850882355583e-07,0.27125439845420607,0.3323158547618206,184.7677999905933,0.9211213299819843,3.7614893088197565,,,blank_sat_deformed,0.27125439845420607,47.828768270980326,0.002603016840494765,0.5625416249177522,1.1009474283703203e+20,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 3.7614893088197565, ""rho_T_shift"": 184.7677999905933, ""rho_T_tau_scale"": 0.9211213299819843, ""rho_T_amp_scale"": 0.3323158547618206, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.27125439845420607}",0.13397695706422041,0.0,6.464517389244645,0.0028131752992376683,0.837036840879368,0.2785421489493858,0.21634545396767513,COMPLETE
188,5503.104058152407,6.478762830109219,12.840300102719894,509652.8208547237,4.12600071963183e-08,0.8867426605868096,,,,,,0.27994264735499597,constant,0.8867426605868096,52618.19539445631,0.22838658768263606,0.8997116672286897,1193475751603.2832,"{""rho_mode"": ""constant"", ""rho_const_scale"": 0.27994264735499597, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.8867426605868096}",1.9171952166905826,1095.0120097486379,7.655778315740305,0.3009456350339743,0.029846293121789675,0.1411697542174221,0.09834734061487874,COMPLETE
189,49.46898058831952,1.2442068065899852,5.397590249750871,1776707.3110995959,2.784230996096383e-06,0.23015145388085873,0.33964510374058476,175.37849418391886,1.0246667120940982,2.760768911772156,,,blank_sat_deformed,0.23015145388085873,52.81714252633058,0.0032469343445021186,0.5732007716600057,1.1026919315657081e+20,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 2.760768911772156, ""rho_T_shift"": 175.37849418391886, ""rho_T_tau_scale"": 1.0246667120940982, ""rho_T_amp_scale"": 0.33964510374058476, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.23015145388085873}",0.11307208025424487,0.0,2.0656839916866283,1.9002938287496927e-06,1.0858139520665255,0.502077532214801,0.5994214665468965,COMPLETE
190,115.42139717291631,1.449553645470929,4.158779950548585,2262013.80459947,5.725136390673118e-08,0.3290308071858428,,,,,,0.10751390532415121,constant,0.3290308071858428,99.59278064684207,0.0008675187788066612,0.3000215065246539,6.525966330246731e+18,"{""rho_mode"": ""constant"", ""rho_const_scale"": 0.10751390532415121, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.3290308071858428}",0.2376589712070369,0.0,11.471111539458077,8.996620589903162e-07,0.8781170244215185,2.5859475084571915,2.826771267487121,COMPLETE
191,31113.051552401368,1.5306799482834936,7.077925281929811,1163366.8572128727,1.097524093208564e-06,0.1524002969164588,0.41352761790257214,169.8638106155239,0.7687882225556084,2.3321493404183267,,,blank_sat_deformed,0.1524002969164588,130738.62573936816,0.40286792026272583,0.9745696784322394,98886801413.80328,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 2.3321493404183267, ""rho_T_shift"": 169.8638106155239, ""rho_T_tau_scale"": 0.7687882225556084, ""rho_T_amp_scale"": 0.41352761790257214, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.1524002969164588}",0.08466828371417272,6214.309708293412,3.821515118232923,0.23790318167825428,0.7617565794121364,0.32849658090328643,0.335599255645909,COMPLETE
192,1.2655923041603154e+215,6.474458791032356,21.63998274106679,1959735.6095574044,2.9076513546346865e-06,0.5001491490828105,0.39659318608309385,124.03381810837362,1.1757938238406875,1.913406502670262,,,blank_sat_deformed,0.5001491490828105,2.6095741896251808e+110,0.25935522179483594,4.20661259708484e+101,1.5050185287800887e-305,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 1.913406502670262, ""rho_T_shift"": 124.03381810837362, ""rho_T_tau_scale"": 1.1757938238406875, ""rho_T_amp_scale"": 0.39659318608309385, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.5001491490828105}",0.09904572282156739,2.531184608320631e+214,6.984045904304616,388.12303937050507,0.5911253946759718,0.4661887120843139,0.31827718782530356,COMPLETE
193,48.70943349138974,1.9167029633571933,13.477047790058766,1872477.6584457487,2.6368664610980723e-06,0.34288268781068837,2.1500992103765135,126.98545983481397,0.763008148754486,1.6081084057295487,,,blank_sat_deformed,0.34288268781068837,49.84808408229809,0.0029284076061951397,0.5696316754657025,4.5150276531525417e+18,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 1.6081084057295487, ""rho_T_shift"": 126.98545983481397, ""rho_T_tau_scale"": 0.763008148754486, ""rho_T_amp_scale"": 2.1500992103765135, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.34288268781068837}",0.12908972650522496,0.0,4.037569665048427,9.51891201098533e-06,0.9494680163331053,0.3854377842033774,0.33937394001912313,COMPLETE
194,6029933186775.225,15.45733436245861,25.23316642935124,1109923.9844549873,2.1356503685038925e-07,0.2663074902095474,,,,,,2.973341508093282,constant,0.2663074902095474,1801272141.4975057,0.4053254652467652,2.9036361990879946,0.03766147206369576,"{""rho_mode"": ""constant"", ""rho_const_scale"": 2.973341508093282, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.2663074902095474}",6.164043832276656,1205986637343.9597,7.900104005721843,1.7964995703209838,0.3449650000262176,0.7867524764338055,0.7632462956485937,COMPLETE
195,53.432833495514515,2.821468616008599,9.024995884665996,1575878.3016179237,2.127926623326797e-06,0.11278090401135787,0.30333336334874694,182.75501122667424,1.1405635182056295,3.9544603611240734,,,blank_sat_deformed,0.11278090401135787,48.9728134162945,0.0029148115191612693,0.5717532256469127,1.482912781678435e+20,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 3.9544603611240734, ""rho_T_shift"": 182.75501122667424, ""rho_T_tau_scale"": 1.1405635182056295, ""rho_T_amp_scale"": 0.30333336334874694, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.11278090401135787}",0.14764729884763533,0.0,7.422400685758018,0.00038474148455080624,0.7632393349378179,0.39729788706848024,0.24828525782795224,COMPLETE
196,546.2406779838258,2.5288487037500382,1.0677449041276643,825673.6778600962,2.1535616910934265e-06,0.8439660598544363,2.938977929326934,66.9155065267351,0.8480843244513628,0.8073007231054465,,,blank_sat_deformed,0.8439660598544363,18057.10025491444,0.2944719018412199,0.9101775905820183,30573543623631.03,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 0.8073007231054465, ""rho_T_shift"": 66.9155065267351, ""rho_T_tau_scale"": 0.8480843244513628, ""rho_T_amp_scale"": 2.938977929326934, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.8439660598544363}",0.046363209239429735,102.9819921154545,1.8140830892776785,0.16645333129164555,0.5672215950783294,0.413327620385636,0.41563294274630463,COMPLETE
197,49.76787409656308,1.508741369388704,1.2148566081251089,2714485.7155811773,7.468993478157163e-07,0.33234112679584416,,,,,2.2940150705331916,,blank_sat,0.33234112679584416,43.558310938803984,0.0019646030564827665,0.5400785775381047,1.4582259874744305e+20,"{""rho_mode"": ""blank_sat"", ""rho_blank_scale"": 2.2940150705331916, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.33234112679584416}",0.12748146264929947,0.0,3.1052124206287224,0.00013310025012249052,1.067651785392479,0.3947113217314463,0.4645830066988421,COMPLETE
198,105958991.43387768,1.9473776964350014,29.17087143204019,208917.6589020373,2.993143059829984e-06,0.15225887474888017,,,,,,9.46784797201498,constant,0.15225887474888017,7552172.615155856,0.3900752383117524,0.9627421450287987,494567.5516245293,"{""rho_mode"": ""constant"", ""rho_const_scale"": 9.46784797201498, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.15225887474888017}",6.688487649968738,21191791.19057356,3.1960816798128926,0.9085984757749695,0.18695165081494697,0.7631932582007236,0.7675078524199306,COMPLETE
199,45.94431091629892,2.044799403401483,3.144392763260215,2903209.974519355,6.000536971953256e-08,0.20080825028300603,,,,,1.457267863780559,,blank_sat,0.20080825028300603,59.4233151999779,0.004345717481486803,0.5871217097453925,9.854136427432447e+19,"{""rho_mode"": ""blank_sat"", ""rho_blank_scale"": 1.457267863780559, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.20080825028300603}",0.12062411456383827,0.0,5.413657743676945,0.0005805283338350626,0.7915692278984638,0.2820729989372982,0.25390828395244835,COMPLETE
200,462.8988943736703,1.0900709987313126,1.1966945736858483,718309.2312944842,1.8936283291647351e-06,0.7401421713045953,,,,,1.0375565130278985,,blank_sat,0.7401421713045953,16323.71315358623,0.283456417303123,0.9050969618133193,40694887121499.18,"{""rho_mode"": ""blank_sat"", ""rho_blank_scale"": 1.0375565130278985, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.7401421713045953}",0.1175428200144698,82.47978837097307,1.456423541762913,0.13095259529253114,0.8163692563932528,1.0121276315047876,1.2073275663230965,COMPLETE
201,57.2093159173194,1.0003722729132698,1.2623727030072331,1896595.2424221837,1.3400054331771576e-06,0.6743228786240294,,,,,1.5752627619134993,,blank_sat,0.6743228786240294,75.99845015432608,0.008844742822331112,0.6170804514954272,7.0323955941006746e+19,"{""rho_mode"": ""blank_sat"", ""rho_blank_scale"": 1.5752627619134993, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.6743228786240294}",0.1206704688218559,0.0,1.284443377495899,1.0788549081525734e-06,1.1483839754647083,0.8871969381762181,1.1001914441002532,COMPLETE
202,45.83363525099468,1.6341046176411669,1.8007899701546368,2232422.832927152,3.4408487607997536e-08,0.6025112276885901,,,,,1.7363178341849432,,blank_sat,0.6025112276885901,67.5230642910258,0.007135419155268143,0.6101231589414547,9.025313378810411e+19,"{""rho_mode"": ""blank_sat"", ""rho_blank_scale"": 1.7363178341849432, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.6025112276885901}",0.1158145722305628,0.0,6.073615991435547,0.0021414525960473246,0.7253737333474185,0.27805086607200163,0.230509216114119,COMPLETE
203,47.684331654667034,1.317310960491509,3.657716761483557,2238902.7041164967,1.6040304347805288e-07,0.6277952420791068,,,,,2.365968452088644,,blank_sat,0.6277952420791068,49.242261558694025,0.0025957216409186385,0.5585598418693226,1.234648954488296e+20,"{""rho_mode"": ""blank_sat"", ""rho_blank_scale"": 2.365968452088644, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.6277952420791068}",0.12912655889086053,0.0,4.846583646343809,0.00020107911210505712,0.8961335648583275,0.2951156010330712,0.2934973906668222,COMPLETE
204,47.796438418709776,2.950429402611687,3.3031493749639966,2957209.9144239533,6.918184364617551e-08,0.15347543894004806,,,,,1.495223444639304,,blank_sat,0.15347543894004806,62.655899152807294,0.005888339255079527,0.6031084653288582,1.0256677330390054e+20,"{""rho_mode"": ""blank_sat"", ""rho_blank_scale"": 1.495223444639304, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.15347543894004806}",0.12274600256779959,0.0,6.489108652900997,0.001348246853314716,0.7202155049000386,0.32114757115485976,0.2369746417712167,COMPLETE
205,53.536382345264755,2.485079391352585,2.9703660241415717,2951303.0624025213,3.0556576248599496e-08,0.5365010491592609,,,,,2.2292156631943136,,blank_sat,0.5365010491592609,43.803709825574494,0.002061942704384969,0.5466094951606235,1.5151258200569702e+20,"{""rho_mode"": ""blank_sat"", ""rho_blank_scale"": 2.2292156631943136, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.5365010491592609}",0.16253348309678264,0.0,7.520529165161193,0.0018374040116163792,0.7808896089264982,0.36159854929216456,0.23303145058293523,COMPLETE
206,2394.8790652476514,6.712912919923071,5.792053776828152,2933143.779515732,1.0515922776590822e-07,0.9645225044876149,,,,,,0.5591990128140237,constant,0.9645225044876149,37037.18756331729,0.32101160701174186,0.9174378806798008,3628502211244.023,"{""rho_mode"": ""constant"", ""rho_const_scale"": 0.5591990128140237, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.9645225044876149}",0.2411751034347736,472.9593074583557,3.798769658334496,0.16663888899431323,0.5046617110461419,0.15090721025242973,0.24099700372496974,COMPLETE
207,10522.345599109432,16.7799742495808,5.605211768880663,2024836.8276677355,2.333995607673666e-06,0.845952992983694,,,,,,1.4022588732559476,constant,0.845952992983694,76263.84456831797,0.33197749305727786,0.9299873658252622,432898869555.9524,"{""rho_mode"": ""constant"", ""rho_const_scale"": 1.4022588732559476, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.845952992983694}",1.7984195406507093,2098.5238997285487,2.4427481257693984,0.3390206073872093,0.3640207604782579,0.48854775452794386,0.4680478067618297,COMPLETE
208,44.34614796456857,1.704955847548106,2.698516952952302,2495697.595839647,1.556994816681562e-07,0.1911811167528847,,,,,1.0726469931750415,,blank_sat,0.1911811167528847,535.6539419183199,0.2984601821323836,0.8762149959429694,1.0449379923677884e+18,"{""rho_mode"": ""blank_sat"", ""rho_blank_scale"": 1.0726469931750415, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.1911811167528847}",0.10034415303086851,0.0027793577167240986,2.8577506328279134,0.004734791368480374,0.8802904685561964,0.4383527060720131,0.5283242314911459,COMPLETE
209,65.84005736630732,2.7231263125686636,2.4484237492448186,2936616.8638216243,2.4304551894064228e-06,0.11345600935235843,,,,,,14.973628589914023,constant,0.11345600935235843,37.89784646712029,0.0015295752604518465,0.5275792775894808,6.44066901227323e+20,"{""rho_mode"": ""constant"", ""rho_const_scale"": 14.973628589914023, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.11345600935235843}",0.17872475527230702,0.0,6.590981379216269,0.0003522876231757046,1.3115052222648975,0.32279153519851267,0.17641119148201284,COMPLETE
210,688.7297564227242,1.731902496809265,2.220264087708363,1699206.8319865582,2.1539163929415526e-07,0.11420127526989163,,,,,0.8653579813942974,,blank_sat,0.11420127526989163,20093.566150984127,0.3353680940706263,0.9257426478630557,23345928043555.074,"{""rho_mode"": ""blank_sat"", ""rho_blank_scale"": 0.8653579813942974, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.11420127526989163}",0.08731255959215616,129.40219188585255,2.505461712281772,0.13566935343369763,0.7742203415021722,0.50859720030333,0.6245319722546078,COMPLETE
211,48.10119608856958,2.0385731301690098,3.671730643859181,2356860.516475939,1.3944269976629233e-06,0.9022031821287283,0.7452549609915671,101.85972775120216,0.5065055774763526,1.8642424501133241,,,blank_sat_deformed,0.9022031821287283,55.04301627443103,0.003749390096303345,0.5815090612208724,6.587260579948872e+18,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 1.8642424501133241, ""rho_T_shift"": 101.85972775120216, ""rho_T_tau_scale"": 0.5065055774763526, ""rho_T_amp_scale"": 0.7452549609915671, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.9022031821287283}",0.09860894400314942,0.0,3.3003728061720685,5.78555773352765e-05,0.9734466746041536,0.4263193694586546,0.4209277151767655,COMPLETE
212,138.29930843713814,1.269803037179441,2.508510028099438,1972262.8546282349,9.240107656101428e-08,0.23362605612270296,,,,,1.1311271938500025,,blank_sat,0.23362605612270296,8544.738507303775,0.36172585134095053,0.9342364881699563,312022230365790.4,"{""rho_mode"": ""blank_sat"", ""rho_blank_scale"": 1.1311271938500025, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.23362605612270296}",0.09792146447967882,18.798042874730786,3.241626523316035,0.07285291915328103,0.8361191354421906,0.4421933493141043,0.5349597925951777,COMPLETE
213,14105.464374377561,2.1415383175957965,6.063242790863277,935974.4309023682,1.1589287101754089e-06,0.36581027909128855,0.3102233634580567,237.77527320005987,1.435001752807362,1.0904346509760623,,,blank_sat_deformed,0.36581027909128855,88303.34472420045,0.36654444431681676,0.9446488832520046,292274667639.7294,"{""rho_mode"": ""blank_sat_deformed"", ""rho_blank_def_scale"": 1.0904346509760623, ""rho_T_shift"": 237.77527320005987, ""rho_T_tau_scale"": 1.435001752807362, ""rho_T_amp_scale"": 0.3102233634580567, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.36581027909128855}",1.179622883004688,2814.4017126272543,1.6894505722622373,0.30676523969488567,0.6123818226850578,0.4300410911226565,0.5186063403008706,COMPLETE
214,2807.6898320111645,8.352413044800093,7.336537494389616,236793.25423147005,1.7945483687698107e-06,0.9450114201833668,,,,,,0.289182453028265,constant,0.9450114201833668,36709.61383284899,0.13746326002794876,0.8907157885074529,3410274945621.1733,"{""rho_mode"": ""constant"", ""rho_const_scale"": 0.289182453028265, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.9450114201833668}",0.732964446910308,558.412998346213,2.4391353204471367,0.25726367522928834,0.04147704391730329,0.30872928582981274,0.264791385957886,COMPLETE
215,42.943074214484746,2.5555502127639187,1.1817687923290132,2588653.381137296,8.809075523594935e-08,0.22466989361755482,,,,,1.2893149166943878,,blank_sat,0.22466989361755482,1198.3385698532647,0.3270050751341195,0.9092569236721783,1.0428758907695648e+17,"{""rho_mode"": ""blank_sat"", ""rho_blank_scale"": 1.2893149166943878, ""rho_max"": 1000000000000000.0, ""rho_fab_base"": 30000000000000.0, ""first_gas_pressure_factor"": 0.22466989361755482}",0.10030211211435437,0.0108879630306542,5.156250967303194,0.019511087946870797,0.7263238987922992,0.2652435245071007,0.25563189950685317,COMPLETE
