Time (s),Average dC (atm/m^3)
1430000.0,1.582025088938628e+24
1440000.0,1.5832544111854672e+24
1450000.0,1.5844597554159608e+24
1460000.0,1.5856457923256498e+24
1470000.0,1.5868061542028714e+24
1480000.0,1.5879504880994172e+24
1490000.0,1.589073238433996e+24
1500000.0,1.590175811692052e+24
1510000.0,1.5912575552024871e+24
1520000.0,1.5923138707759952e+24
1530000.0,1.593358030473474e+24
1540000.0,1.5943829047213512e+24
1550000.0,1.5953902367834516e+24
1560000.0,1.5963789536914006e+24
1570000.0,1.5973497670598448e+24
1580000.0,1.5983003922882862e+24
1590000.0,1.59923603795373e+24
1600000.0,1.6001543759216357e+24
1610000.0,1.6010574320413016e+24
1620000.0,1.6019447175574217e+24
1630000.0,1.6028147979822324e+24
1640000.0,1.6036685723576163e+24
1650000.0,1.6045101963643487e+24
1660000.0,1.6053351899594527e+24
1670000.0,1.6061471934596376e+24
1680000.0,1.6069439262946707e+24
1690000.0,1.6077275067443555e+24
1700000.0,1.6084969385270983e+24
1710000.0,1.6092517639108634e+24
1720000.0,1.6099961311375077e+24
1730000.0,1.6107271582641876e+24
1740000.0,1.6114427877843116e+24
1750000.0,1.6121428214105406e+24
