Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	
532	1411.674	3.45e+19	0	0	100000	1.97969129	1e-05	1.546141e+25	1.324369e+25	7.881325e+24	5.362365e+24	2.117498e+24	1.002215e+23	1.123265e+24	9.621484e+23	5.725749e+23	3.895735e+23	1.538353e+23	7.281051e+21	0.006482043	1.123265e+25	9.621484e+24	5.725749e+24	3.895735e+24	1.231678e+24	5.834782e+22	3.211373e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.447029e+25	1.397472e+16	1.447029e+25	6.541366e+24	8.139343e+16	6.541366e+24	3.501943e+24	2.667053e+07	3.501943e+24	1.308273e+25	3.577652e+07	1.308273e+25	3.89839e+24	4.244185e+08	3.89839e+24	1.248806e+25	4.10221e+16	1.248806e+25	5.637003e+23	5.44318e-10	0.0003807983	9.497366e+12	1270092	2.31701e+07	1.154812e-07	2.850757e-14	1.087697e-21	0.2707468	0.5	0.003099078	1	2.257394	0.2807184	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02632063	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.02030871	0	2.217764e-21	0	2.217764e-21	0	-531.2964	0	-531.2964	0	30459.11	77194.93	10.86219	8534.322	1.106061	1	0	0.4524032	1	2	0	0	
560	1411.674	3.45e+19	0	0	100000	1.9799382	1e-05	1.627517e+25	1.387907e+25	8.3056e+24	5.573467e+24	2.273357e+24	1.227432e+23	1.182384e+24	1.008308e+24	6.033983e+23	4.0491e+23	1.651584e+23	8.917239e+21	0.007541745	1.182384e+25	1.008308e+25	6.033983e+24	4.0491e+24	1.330755e+24	7.196269e+22	3.380393e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.523189e+25	1.666726e+16	1.523189e+25	6.885648e+24	8.635299e+16	6.885648e+24	3.686256e+24	2.885683e+07	3.686256e+24	1.37713e+25	3.870929e+07	1.37713e+25	4.103568e+24	4.5921e+08	4.103568e+24	1.314533e+25	4.438486e+16	1.314533e+25	5.561402e+23	5.542933e-10	0.000396727	9.061972e+12	1432139	2.645713e+07	1.206435e-07	3.111323e-14	1.240182e-21	0.2819473	0.5	0.003371549	1	2.376204	0.295493	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02620673	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0200618	0	2.328457e-21	0	2.328457e-21	0	-530.7248	0	-530.7248	0	30455.31	77194.93	11.43389	8533.258	1.106061	1	0	0.4524032	1	2	0	0	
588	1411.674	3.45e+19	0	0	100000	1.98018511	1e-05	1.708893e+25	1.450981e+25	8.729167e+24	5.780646e+24	2.428772e+24	1.503406e+23	1.241503e+24	1.054132e+24	6.341703e+23	4.199615e+23	1.764493e+23	1.092218e+22	0.008797543	1.241503e+25	1.054132e+25	6.341703e+24	4.199615e+24	1.430063e+24	8.871053e+22	3.549412e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.599348e+25	1.979607e+16	1.599348e+25	7.22993e+24	9.111253e+16	7.22993e+24	3.870569e+24	3.105572e+07	3.870569e+24	1.445986e+25	4.165893e+07	1.445986e+25	4.308746e+24	4.942017e+08	4.308746e+24	1.380259e+25	4.776699e+16	1.380259e+25	5.490232e+23	5.638919e-10	0.0004123508	8.647047e+12	1606628	3.005e+07	1.258141e-07	3.383732e-14	1.406571e-21	0.2925929	0.5	0.003648806	1	2.495014	0.3102677	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02609324	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.01981489	0	2.446136e-21	0	2.446136e-21	0	-530.1461	0	-530.1461	0	30451.51	77194.93	12.00558	8532.194	1.106061	1	0	0.4524032	1	2	0	0	
616	1411.674	3.45e+19	0	0	100000	1.98043202	1e-05	1.790268e+25	1.513604e+25	9.151967e+24	5.984077e+24	2.583265e+24	1.833751e+23	1.300622e+24	1.099627e+24	6.648865e+23	4.347406e+23	1.876731e+23	1.332212e+22	0.01024288	1.300622e+25	1.099627e+25	6.648865e+24	4.347406e+24	1.529267e+24	1.088424e+23	3.718432e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.675508e+25	2.342531e+16	1.675508e+25	7.574213e+24	9.564744e+16	7.574213e+24	4.054882e+24	3.325777e+07	4.054882e+24	1.514843e+25	4.461281e+07	1.514843e+25	4.513925e+24	5.292438e+08	4.513925e+24	1.445986e+25	5.115397e+16	1.445986e+25	5.423033e+23	5.731446e-10	0.0004276844	8.252611e+12	1793778	3.39592e+07	1.309875e-07	3.66773e-14	1.587317e-21	0.3026835	0.5	0.003929854	1	2.613824	0.3250423	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02598017	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.01956798	0	2.571338e-21	0	2.571338e-21	0	-529.5602	0	-529.5602	0	30447.71	77194.93	12.57728	8531.13	1.106061	1	0	0.4524032	1	2	0	0	
644	1411.674	3.45e+19	0	0	100000	1.98067893	1e-05	1.871644e+25	1.575787e+25	9.573955e+24	6.183914e+24	2.736565e+24	2.220092e+23	1.359742e+24	1.144802e+24	6.955437e+23	4.492587e+23	1.988103e+23	1.612887e+22	0.01186172	1.359742e+25	1.144802e+25	6.955437e+24	4.492587e+24	1.628156e+24	1.324906e+23	3.887451e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.751667e+25	2.762995e+16	1.751667e+25	7.918495e+24	9.994209e+16	7.918495e+24	4.239194e+24	3.54559e+07	4.239194e+24	1.583699e+25	4.756144e+07	1.583699e+25	4.719103e+24	5.642234e+08	4.719103e+24	1.511713e+25	5.453492e+16	1.511713e+25	5.359416e+23	5.820779e-10	0.0004427408	7.878472e+12	1993864	3.819383e+07	1.361585e-07	3.963028e-14	1.782824e-21	0.3122261	0.5	0.004213779	1	2.732634	0.339817	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02586756	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.01932107	0	2.704646e-21	0	2.704646e-21	0	-528.967	0	-528.967	0	30443.92	77194.93	13.14897	8530.067	1.106061	1	0	0.4524032	1	2	0	0	
672	1411.674	3.45e+19	0	0	100000	1.98092584	1e-05	1.95302e+25	1.637539e+25	9.995084e+24	6.380303e+24	2.8886e+24	2.662137e+23	1.418861e+24	1.189665e+24	7.261386e+23	4.635263e+23	2.098556e+23	1.934031e+22	0.01363087	1.418861e+25	1.189665e+25	7.261386e+24	4.635263e+24	1.726642e+24	1.5967e+23	4.05647e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.827827e+25	3.249867e+16	1.827827e+25	8.262778e+24	1.039897e+17	8.262777e+24	4.423507e+24	3.764569e+07	4.423507e+24	1.652556e+25	5.049888e+07	1.652556e+25	4.924282e+24	5.990704e+08	4.924282e+24	1.577439e+25	5.790305e+16	1.577439e+25	5.299052e+23	5.90715e-10	0.0004575313	7.524228e+12	2207236	4.276183e+07	1.413224e-07	4.269325e-14	1.993455e-21	0.3212337	0.5	0.004499764	1	2.851445	0.3545916	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02575541	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.01907416	0	2.846699e-21	0	2.846699e-21	0	-528.3662	0	-528.3662	0	30440.13	77194.93	13.72067	8529.004	1.106061	1	0	0.4524032	1	2	0	0	
700	1411.674	3.45e+19	0	0	100000	1.98117275	1e-05	2.034396e+25	1.69887e+25	1.041531e+25	6.573383e+24	3.039467e+24	3.157967e+23	1.47798e+24	1.234222e+24	7.566681e+23	4.775535e+23	2.208159e+23	2.294249e+22	0.01552287	1.47798e+25	1.234222e+25	7.566681e+24	4.775535e+24	1.824742e+24	1.902936e+23	4.22549e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.903986e+25	3.813667e+16	1.903986e+25	8.60706e+24	1.077914e+17	8.60706e+24	4.60782e+24	3.982532e+07	4.60782e+24	1.721412e+25	5.34227e+07	1.721412e+25	5.12946e+24	6.337559e+08	5.12946e+24	1.643166e+25	6.125557e+16	1.643166e+25	5.241655e+23	5.990763e-10	0.0004720668	7.189301e+12	2434343	4.767028e+07	1.464751e-07	4.586328e-14	2.219552e-21	0.3297249	0.5	0.004787109	1	2.970255	0.3693663	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02564377	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.01882725	0	2.998192e-21	0	2.998192e-21	0	-527.7577	0	-527.7577	0	30436.33	77194.93	14.29236	8527.941	1.106061	1	0	0.4524032	1	2	0	0	
728	1411.674	3.45e+19	0	0	100000	1.98141966	1e-05	2.115772e+25	1.759789e+25	1.08346e+25	6.763285e+24	3.189387e+24	3.704443e+23	1.537099e+24	1.278479e+24	7.871292e+23	4.913498e+23	2.317076e+23	2.691262e+22	0.01750871	1.537099e+25	1.278479e+25	7.871292e+24	4.913498e+24	1.922556e+24	2.241959e+23	4.394509e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.980145e+25	4.466898e+16	1.980145e+25	8.951342e+24	1.113551e+17	8.951342e+24	4.792133e+24	4.199527e+07	4.792133e+24	1.790268e+25	5.633352e+07	1.790268e+25	5.334638e+24	6.68287e+08	5.334638e+24	1.708893e+25	6.459317e+16	1.708893e+25	5.186975e+23	6.071802e-10	0.0004863576	6.872969e+12	2675730	5.292569e+07	1.516138e-07	4.913768e-14	2.461443e-21	0.3377218	0.5	0.005075226	1	3.089065	0.3841409	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02553264	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.01858034	0	3.159889e-21	0	3.159889e-21	0	-527.1412	0	-527.1412	0	30432.54	77194.93	14.86406	8526.879	1.106061	1	0	0.4524032	1	2	0	0	
756	1411.674	3.45e+19	0	0	100000	1.98166657	1e-05	2.197148e+25	1.820304e+25	1.125291e+25	6.95013e+24	3.33867e+24	4.29764e+23	1.596218e+24	1.322443e+24	8.175193e+23	5.04924e+23	2.42553e+23	3.122217e+22	0.01956009	1.596218e+25	1.322443e+25	8.175193e+24	5.04924e+24	2.02024e+24	2.611581e+23	4.563528e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.056305e+25	5.224425e+16	2.056305e+25	9.295625e+24	1.146927e+17	9.295625e+24	4.976446e+24	4.415774e+07	4.976446e+24	1.859125e+25	5.923431e+07	1.859125e+25	5.539817e+24	7.026993e+08	5.539817e+24	1.774619e+25	6.791928e+16	1.774619e+25	5.134791e+23	6.150435e-10	0.0005004132	6.574409e+12	2932031	5.853417e+07	1.567361e-07	5.251407e-14	2.719451e-21	0.3452489	0.5	0.005363634	1	3.207875	0.3989156	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02542205	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.01833343	0	3.332624e-21	0	3.332624e-21	0	-526.5165	0	-526.5165	0	30428.75	77194.93	15.43575	8525.816	1.106061	1	0	0.4524032	1	2	0	0	
784	1411.674	3.45e+19	0	0	100000	1.98191348	1e-05	2.278524e+25	1.880425e+25	1.167021e+25	7.134033e+24	3.487665e+24	4.933242e+23	1.655338e+24	1.36612e+24	8.47836e+23	5.182844e+23	2.533774e+23	3.583979e+22	0.02165105	1.655338e+25	1.36612e+25	8.47836e+24	5.182844e+24	2.117985e+24	3.009322e+23	4.732547e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.132464e+25	6.103964e+16	2.132464e+25	9.639907e+24	1.178188e+17	9.639907e+24	5.160758e+24	4.631618e+07	5.160758e+24	1.927981e+25	6.21297e+07	1.927981e+25	5.744995e+24	7.370473e+08	5.744995e+24	1.840346e+25	7.123919e+16	1.840346e+25	5.084906e+23	6.226809e-10	0.0005142427	6.292731e+12	3203961	6.450171e+07	1.618408e-07	5.599036e-14	2.993902e-21	0.3523322	0.5	0.005651946	1	3.326685	0.4136902	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02531202	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.01808652	0	3.517315e-21	0	3.517315e-21	0	-525.8835	0	-525.8835	0	30424.96	77194.93	16.00745	8524.754	1.106061	1	0	0.4524032	1	2	0	0	
812	1411.674	3.45e+19	0	0	100000	1.98216039	1e-05	2.359899e+25	1.940157e+25	1.208648e+25	7.315097e+24	3.636736e+24	5.606854e+23	1.714457e+24	1.409516e+24	8.780773e+23	5.314387e+23	2.642073e+23	4.073355e+22	0.02375887	1.714457e+25	1.409516e+25	8.780773e+24	5.314387e+24	2.215991e+24	3.432604e+23	4.901566e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.208624e+25	7.126535e+16	2.208624e+25	9.98419e+24	1.207492e+17	9.984189e+24	5.345071e+24	4.847471e+07	5.345071e+24	1.996838e+25	6.50252e+07	1.996838e+25	5.950174e+24	7.713968e+08	5.950174e+24	1.906073e+25	7.455923e+16	1.906073e+25	5.037146e+23	6.301061e-10	0.0005278545	6.027015e+12	3492295	7.083423e+07	1.669268e-07	5.956481e-14	3.285129e-21	0.358998	0.5	0.005939856	1	3.445496	0.4284649	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02520257	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.01783961	0	3.714967e-21	0	3.714967e-21	0	-525.2418	0	-525.2418	0	30421.17	77194.93	16.57914	8523.693	1.106061	1	0	0.4524032	1	2	0	0	
840	1411.674	3.45e+19	0	0	100000	1.9824073	1e-05	2.441275e+25	1.99951e+25	1.250167e+25	7.493423e+24	3.786232e+24	6.314235e+23	1.773576e+24	1.452635e+24	9.082412e+23	5.44394e+23	2.750682e+23	4.587265e+22	0.0258645	1.773576e+25	1.452635e+25	9.082412e+24	5.44394e+24	2.31446e+24	3.878899e+23	5.070585e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.284783e+25	8.317198e+16	2.284783e+25	1.032847e+25	1.234992e+17	1.032847e+25	5.529384e+24	5.063771e+07	5.529384e+24	2.065694e+25	6.792671e+07	2.065694e+25	6.155352e+24	8.058175e+08	6.155352e+24	1.971799e+25	7.788616e+16	1.971799e+25	4.991356e+23	6.373314e-10	0.0005412564	5.776336e+12	3797860	7.753767e+07	1.71994e-07	6.323593e-14	3.593466e-21	0.365272	0.5	0.006227121	1	3.564306	0.4432395	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02509373	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0175927	0	3.926687e-21	0	3.926687e-21	0	-524.5913	0	-524.5913	0	30417.38	77194.93	17.15084	8522.631	1.106061	1	0	0.4524032	1	2	0	0	
868	1411.674	3.45e+19	0	0	100000	1.98265421	1e-05	2.522651e+25	2.058489e+25	1.291578e+25	7.669104e+24	3.936479e+24	7.051445e+23	1.832695e+24	1.495483e+24	9.383261e+23	5.571571e+23	2.859835e+23	5.122845e+22	0.02795252	1.832695e+25	1.495483e+25	9.383261e+24	5.571571e+24	2.413577e+24	4.345824e+23	5.239604e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.360943e+25	9.705736e+16	2.360943e+25	1.067275e+25	1.260832e+17	1.067275e+25	5.713697e+24	5.280954e+07	5.713697e+24	2.134551e+25	7.084005e+07	2.134551e+25	6.36053e+24	8.403786e+08	6.36053e+24	2.037526e+25	8.122666e+16	2.037526e+25	4.947396e+23	6.443678e-10	0.0005544557	5.539786e+12	4121516	8.461797e+07	1.770421e-07	6.700245e-14	3.919258e-21	0.3711792	0.5	0.006513554	1	3.683116	0.4580142	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0249855	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.01734579	0	4.153691e-21	0	4.153691e-21	0	-523.9317	0	-523.9317	0	30413.59	77194.93	17.72253	8521.57	1.106061	1	0	0.4524032	1	2	0	0	
896	1411.674	3.45e+19	0	0	100000	1.98290112	1e-05	2.604027e+25	2.117101e+25	1.332878e+25	7.842226e+24	4.087766e+24	7.814928e+23	1.891814e+24	1.538065e+24	9.683305e+23	5.697344e+23	2.969744e+23	5.677512e+22	0.03001093	1.891814e+25	1.538065e+25	9.683305e+24	5.697344e+24	2.513513e+24	4.831199e+23	5.408624e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.437102e+25	1.132763e+17	2.437102e+25	1.101704e+25	1.28514e+17	1.101704e+25	5.89801e+24	5.499427e+07	5.89801e+24	2.203407e+25	7.37707e+07	2.203407e+25	6.565709e+24	8.75145e+08	6.565709e+24	2.103252e+25	8.4587e+16	2.103252e+25	4.905141e+23	6.512257e-10	0.0005674592	5.316484e+12	4464144	9.208112e+07	1.820715e-07	7.08633e-14	4.262848e-21	0.3767436	0.5	0.006799009	1	3.801926	0.4727888	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02487792	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.01709888	0	4.397324e-21	0	4.397324e-21	0	-523.2627	0	-523.2627	0	30409.81	77194.93	18.29423	8520.509	1.106061	1	0	0.4524032	1	2	0	0	
924	1411.674	3.45e+19	0	0	100000	1.98314803	1e-05	2.685403e+25	2.175353e+25	1.374066e+25	8.012874e+24	4.240342e+24	8.601542e+23	1.950934e+24	1.580385e+24	9.982529e+23	5.821318e+23	3.080591e+23	6.248983e+22	0.03203073	1.950934e+25	1.580385e+25	9.982529e+24	5.821318e+24	2.614417e+24	5.333078e+23	5.577643e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.513262e+25	1.322519e+17	2.513262e+25	1.136132e+25	1.308029e+17	1.136132e+25	6.082322e+24	5.719557e+07	6.082322e+24	2.272264e+25	7.672359e+07	2.272264e+25	6.770887e+24	9.101752e+08	6.770887e+24	2.168979e+25	8.797284e+16	2.168979e+25	4.864477e+23	6.579143e-10	0.0005802735	5.105593e+12	4826643	9.993308e+07	1.870824e-07	7.481749e-14	4.624581e-21	0.3819876	0.5	0.007083369	1	3.920736	0.4875635	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02477099	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.01685197	0	4.659066e-21	0	4.659066e-21	0	-522.5841	0	-522.5841	0	30406.02	77194.93	18.86592	8519.448	1.106061	1	0	0.4524032	1	2	0	0	
952	1411.674	3.45e+19	0	0	100000	1.98339494	1e-05	2.766779e+25	2.233251e+25	1.415138e+25	8.181124e+24	4.39442e+24	9.408564e+23	2.010053e+24	1.622447e+24	1.028092e+24	5.943552e+23	3.192527e+23	6.835281e+22	0.03400548	2.010053e+25	1.622447e+25	1.028092e+25	5.943552e+24	2.716414e+24	5.849751e+23	5.746661e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.589421e+25	1.544892e+17	2.589421e+25	1.17056e+25	1.329595e+17	1.17056e+25	6.266635e+24	5.94167e+07	6.266635e+24	2.34112e+25	7.970306e+07	2.34112e+25	6.976066e+24	9.455208e+08	6.976066e+24	2.234706e+25	9.138917e+16	2.234706e+25	4.825302e+23	6.644423e-10	0.0005929047	4.906317e+12	5209914	1.081797e+08	1.920751e-07	7.886412e-14	5.004802e-21	0.3869324	0.5	0.007366544	1	4.039547	0.5023381	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02466475	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.01660506	0	4.940557e-21	0	4.940557e-21	0	-521.8956	0	-521.8956	0	30402.24	77194.93	19.43762	8518.388	1.106061	1	0	0.4524032	1	2	0	0	
980	1411.674	3.45e+19	0	0	100000	1.98364185	1e-05	2.848154e+25	2.2908e+25	1.456095e+25	8.347052e+24	4.550174e+24	1.023366e+24	2.069172e+24	1.664257e+24	1.057847e+24	6.064098e+23	3.305682e+23	7.434713e+22	0.03593086	2.069172e+25	1.664257e+25	1.057847e+25	6.064098e+24	2.819611e+24	6.379738e+23	5.915681e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66558e+25	1.805931e+17	2.66558e+25	1.204988e+25	1.349916e+17	1.204988e+25	6.450948e+24	6.166039e+07	6.450948e+24	2.409977e+25	8.27128e+07	2.409977e+25	7.181244e+24	9.812255e+08	7.181244e+24	2.300432e+25	9.48402e+16	2.300432e+25	4.787523e+23	6.708175e-10	0.0006053585	4.71791e+12	5614861	1.168269e+08	1.9705e-07	8.300234e-14	5.403849e-21	0.3915975	0.5	0.007648462	1	4.158357	0.5171128	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0245592	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.01635815	0	5.24361e-21	0	5.24361e-21	0	-521.1969	0	-521.1969	0	30398.45	77194.93	20.00931	8517.328	1.106061	1	0	0.4524032	1	2	0	0	
1008	1411.674	3.45e+19	0	0	100000	1.98388876	1e-05	2.92953e+25	2.348007e+25	1.496934e+25	8.510727e+24	4.707745e+24	1.107487e+24	2.128291e+24	1.705817e+24	1.087516e+24	6.183007e+23	3.420157e+23	8.045847e+22	0.03780426	2.128291e+25	1.705817e+25	1.087516e+25	6.183007e+24	2.924094e+24	6.92177e+23	6.084699e+23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.74174e+25	2.112886e+17	2.74174e+25	1.239417e+25	1.369057e+17	1.239417e+25	6.635261e+24	6.392896e+07	6.635261e+24	2.478833e+25	8.575592e+07	2.478833e+25	7.386422e+24	1.017326e+09	7.386422e+24	2.366159e+25	9.83295e+16	2.366159e+25	4.751054e+23	6.770474e-10	0.0006176405	4.539673e+12	6042385	1.258801e+08	2.020075e-07	8.723129e-14	5.822053e-21	0.3960015	0.5	0.007929065	1	4.277167	0.5318874	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02445436	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.01611124	0	5.570236e-21	0	5.570236e-21	0	-520.4877	0	-520.4877	0	30394.67	77194.93	20.58101	8516.268	1.106061	1	0	0.4524032	1	2	0	0	
