stage,variant,model_id,description,rizk_coherent,nucleation_gas_coupling,phi_resolution_mode,bulk_dislocation_capture,dt_h,n_modes,f_n,K_d,g_d_scale,seed_nm,score_main,score_swd,score_swig_diag,score_Nd,score_Rd,score_pressure,highT_blowup_diag,probe_swelling_d_1600_13,probe_swelling_ig_1600_13,probe_Nd_1600_13,probe_Rd_nm_1600_13,probe_p_b_over_eq_1600_13,probe_p_d_over_eq_1600_13,probe_capture_fraction
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,1e-09,800000.0,1.0,0.0,1.3743619916116714,0.8049619162120051,1.1437087857818482,0.5600067979652947,0.2534218811770861,0.0,1.615233623869823,2.533709445632992,3.4656576695998123,2.1629589634841158e+19,65.3943118099971,1.0023250074530037,1.01865711568504,2.2503463160562965e-06
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,3e-09,200000.0,1.0,0.0,1.376406467817631,0.9361639917734735,1.3486066638094154,0.5655101215782111,0.06340770134201405,0.0,2.7401209031258147,2.637442669584174,3.75560363181503,5.382956955893798e+18,105.36373820487044,1.0011848386830329,1.1223271369619081,1.1086968920230647e-06
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,1e-09,300000.0,1.0,0.0,1.3789524671180493,0.9730278560527055,1.5298049433870526,0.48829942163812595,0.09159287988379369,0.0,2.7029149319280408,3.1282727591368853,4.101011771829036,7.906838431990328e+18,98.11552070319357,1.0022243383754361,1.1450351175027973,1.967269308335473e-06
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,1e-10,500000.0,0.5,0.0,1.3928876316284107,0.8970681255042158,0.9185247793648466,0.49276065529181806,0.2155529248856033,0.0,0.0,2.161089243682738,3.2045793576913644,1.3736797099848272e+19,72.1494242254688,1.0063645320773569,1.0162558744999777,2.026644547864778e-06
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,3e-07,500000.0,3.0,0.0,1.3958828256896907,0.9179893186610012,0.9992003903749578,0.4831193956483333,0.19958561439265154,0.0,3.544655022876032,2.266824562938519,3.17056960350996,1.3667793634251672e+19,73.4305806817192,1.0002017971004593,1.0150006810892205,7.147964713120015e-07
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,1e-07,300000.0,2.0,0.0,1.4007886818077815,0.9573906887788353,1.0074021263773338,0.4939028038272525,0.1395229004998137,0.0,3.177569830422873,2.1612549481886467,3.1727115914432495,8.237534392675953e+18,85.56051372019049,1.0002840518551464,1.0260450256911553,6.494230260140164e-07
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,3e-08,300000.0,2.0,0.0,1.400946877156987,0.9931521484769019,1.4508716499723073,0.48658241590645074,0.09598148220795662,0.0,3.5706283451940237,2.993881317130788,3.9310693544610045,7.95123939114615e+18,96.50956998785331,1.0005894460198446,1.1109086117465519,1.4113113365868238e-06
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,1e-07,200000.0,2.0,0.0,1.40119189921284,0.9530367902105333,1.1340701524486496,0.5651847210996004,0.07503686318940926,0.0,3.293100819017979,2.392289236094305,3.4068526110005743,5.438464188744771e+18,101.64427782679934,1.0002819854340923,1.0804844936219566,7.295247079196461e-07
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,1e-07,800000.0,3.0,0.0,1.4247948250748346,0.8776121937792647,1.2399128474624008,0.5485776515668973,0.23311182171248832,0.0,3.781621173115955,2.8337486895641035,3.6330994534525187,2.1348106193678918e+19,68.17698469391975,1.000437390790595,1.0259071235515098,1.7547103481281228e-06
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,3e-09,500000.0,1.0,0.0,1.4256529503446904,0.9338101996050787,1.0442284692522397,0.48937871641437714,0.21325378464221123,0.0,2.0938787007255915,2.092848069344781,3.1954934655500864,1.3771028902558589e+19,71.32266585026574,1.0012135511998224,1.009660970820044,1.0211501968802403e-06
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,3e-10,200000.0,0.5,0.0,1.429288134046815,0.9666995358172266,1.0670716153696962,0.5678521956083652,0.0929886590053328,0.0,0.5646603516912695,2.1198570641252736,3.3829040400931256,5.503104549950671e+18,97.24562424956416,1.0033038695274288,1.051538769904488,9.767240446434982e-07
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,3e-07,200000.0,3.0,0.0,1.433651536829298,0.9984928459038397,1.314009862234186,0.5638541677515972,0.05780110499905764,0.0,3.754890136939491,2.7920776360701653,3.7071843682180057,5.346582656389634e+18,107.62690837107358,1.0001955824124353,1.1448878115004153,8.696072609154021e-07
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,1e-06,800000.0,5.0,0.0,1.4381591628391712,0.8879719770046978,1.141290200368975,0.5487207494959067,0.2372609445533415,0.0,4.076472435281514,2.721106539151846,3.4749265292424947,2.1449970790708126e+19,67.15475111026205,1.0001638797190067,1.0213753511000974,9.967736213552114e-07
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,3e-08,800000.0,2.0,0.0,1.438573513795624,0.8659614178641523,1.0673084562574877,0.5589546228878407,0.2590626570142617,0.0,3.2234165609657897,2.345520955965698,3.2579366929228732,2.179742371881965e+19,63.56945877418712,1.0006247756410858,1.010336180278164,1.4508403360433771e-06
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,1e-06,500000.0,5.0,0.0,1.4402480215175713,1.0011367971756044,1.3528392482243228,0.46875667552422634,0.15854507353572608,0.0,4.181408080410831,3.059122272817092,3.825718393196008,1.3213419829086239e+19,82.06620125181527,1.0001575632611104,1.0619677522090993,1.0479448669806853e-06
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,1e-07,500000.0,3.0,0.0,1.4422916664641632,1.0056151542156253,1.4535768922217762,0.4689731512014396,0.15485043772504284,0.0,3.9201486821935734,3.1620634475494542,3.9774727258110207,1.3155606962643139e+19,83.09795960311111,1.000420789554583,1.071778068473883,1.6954752737776435e-06
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,3e-10,500000.0,1.0,0.0,1.4452048187098299,1.0157489784567535,1.6092161105358842,0.47167526746323385,0.14183307575544687,0.0,2.43598645898357,3.626863423346767,4.322429023370145,1.289579892080017e+19,87.56518036246823,1.0043616606792036,1.1610329026122959,4.2757973861058955e-06
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,1e-08,800000.0,2.0,0.0,1.4617730166671794,0.9297634046513679,1.471859861575089,0.5439314374509048,0.21608229400025455,0.0,3.4586389742525543,3.2721184898618305,4.0431902777871525,2.0950732545884025e+19,71.97478893080803,1.0012496647578064,1.0534002151330695,3.1604456449358425e-06
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,1e-06,200000.0,3.0,0.0,1.4729342280764726,1.010139342754407,0.9032754174255241,0.565969233923355,0.09516631653673858,0.0,3.2508549374643234,2.0356948540597037,2.9985213420922108,5.52054311037393e+18,95.84013599021252,1.0000986115988524,1.041243477654998,3.8272690675009414e-07
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,1e-09,200000.0,1.0,0.0,1.4780438800178397,1.052722846854536,1.6270758099089255,0.5652051413531275,0.04239633459444937,0.0,2.9036090533457255,3.2224908493651325,4.2076349995762845,5.249670607825125e+18,113.58570459503467,1.0021985167786418,1.2623087638968589,1.8473948837138955e-06
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,3e-10,300000.0,0.5,0.0,1.4904232909728141,1.026628765023703,0.9545815043701154,0.4996346490124214,0.1629289594863087,0.0,0.0894551023322919,1.8773293574895107,3.1355253759143347,8.339081328136834e+18,81.30386990610903,1.0033124125418953,1.0116388835739927,9.167943044592903e-07
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,1e-08,200000.0,1.0,0.0,1.4925448967647894,1.0241179586869402,1.0116730411101291,0.5672813444003009,0.10189999571091234,0.0,2.414604832078741,1.9493979076344488,3.1369482486754223,5.541173634868447e+18,94.34887129844856,1.0006329121419268,1.0319603320819584,5.777661114008427e-07
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,3e-08,200000.0,2.0,0.0,1.4976216293849107,1.0699339646351902,1.5570094556414653,0.5639122945504195,0.04707008366346709,0.0,3.658486955500912,3.116853472980643,4.061721463990006,5.272827215834791e+18,112.16604637932936,1.0005803987260213,1.216307666238899,1.3861602869644606e-06
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,1e-10,800000.0,1.0,0.0,1.5099091070602335,0.9886511376081835,1.5646191503377798,0.5447099806807628,0.19994426139359445,0.0,1.8339650671869907,3.929546737287631,4.312493420320478,2.0357649439746146e+19,77.23996575897893,1.0065493959102443,1.16257830596723,9.4323968049974e-06
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,1e-08,500000.0,2.0,0.0,1.5299974783695203,1.1055927737568336,1.6842344450589,0.46605985193249017,0.1402325832284907,0.0,3.6481433733616617,3.549485523138525,4.345036785049586,1.293725564256953e+19,86.84501209311637,1.0011968999025769,1.1209423632042481,2.822203101146086e-06
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,3e-10,100000.0,0.5,0.0,1.533790841471238,0.9635360615095675,1.226534954923209,0.7725591449138927,0.04209054074563684,0.0,1.7465772036554388,2.340226073807122,3.6110150395667393,2.726000951092256e+18,127.0226202295723,1.0032957449012725,1.2199159559198312,1.0226911518564178e-06
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,1e-06,300000.0,5.0,0.0,1.535848919713819,1.1401695283894426,1.5425428763433002,0.4823853300059235,0.08287094331461393,0.0,4.255258409788333,3.3070805955047247,4.084899361988372,7.843638604368849e+18,100.21810768223571,1.0001526253579713,1.158251750591083,1.1060460859736856e-06
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,1e-06,300000.0,3.0,0.0,1.536909421598085,1.0735413529192623,0.8171687174618355,0.4971648185111998,0.16478956531568958,0.0,3.143539432754847,1.780739824398598,2.742236048453344,8.369475687634135e+18,79.7880534577195,1.000099042180017,1.0097410582503452,3.020905213475429e-07
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,1e-07,300000.0,3.0,0.0,1.543203484625421,1.1494940691315898,1.6377307916920842,0.48288370908356654,0.07955831305047827,0.0,4.019834340619249,3.390918924091028,4.220383046074372,7.815549147692959e+18,101.17885633369336,1.0004077638285025,1.174903027235346,1.6397492756842307e-06
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,1e-07,500000.0,2.0,0.0,1.5475234118557883,1.0415767233019326,0.8806523005618829,0.49203718569758054,0.23074379795078484,0.0,2.975682408377339,1.80487032646297,2.812056911281825,1.3935609889696846e+19,67.62030704054493,1.0002877711187939,1.0040640912104828,5.993327401261751e-07
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,1e-10,100000.0,0.5,0.0,1.5504241045324294,0.9575704448250002,1.3273130210280313,0.774988162269973,0.05960935624920975,0.04317698372000653,1.8421936821646547,2.7461800950102115,3.832614130232332,2.67945840588811e+18,134.75073062681588,1.0063059644377916,1.3900837086208249,1.634959394913667e-06
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,3e-10,300000.0,1.0,0.0,1.5580199806131512,1.170623826448673,1.7584235487496032,0.48608898311416787,0.06713039884920978,0.0007129339505684562,2.7908664843019158,3.754671229605104,4.480102135947616,7.69394037590048e+18,105.2231978560858,1.0043084121052364,1.3046090182062335,3.6038943261568496e-06
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,1e-08,100000.0,1.0,0.0,1.5620053861641092,0.9930829899721993,1.1678646281752414,0.7717688659830011,0.04097741429115613,0.0,2.711984853324398,2.2196446580015787,3.4104557683405146,2.739358306051012e+18,124.59922310506748,1.0006307843739022,1.1736238190999762,6.911708949599228e-07
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,3e-07,800000.0,3.0,0.0,1.575471698684602,0.980791753533785,0.8756665695871502,0.5657447920670201,0.28379798671986145,0.0,3.387283985528647,1.9285842626105796,2.8247369045941717,2.2181453668026483e+19,59.208855772259795,1.0002066144246684,1.0038897801037419,7.116000627954933e-07
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,1e-06,100000.0,3.0,0.0,1.5756868970938427,1.002059062817093,1.0499107508051102,0.7720260366889938,0.04744229799207706,0.0,3.4000262515884945,2.2915366519507407,3.2567069349446554,2.7307554953110026e+18,126.06227123768423,1.000098271061702,1.1931338427799425,5.16422535989092e-07
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,1e-08,300000.0,1.0,0.0,1.5767066862505439,1.1055801619927375,0.9228260222266704,0.49959130043513056,0.17344659136173574,0.0,2.1382111386610796,1.6928008698619559,2.8786021265181363,8.401109847132938e+18,78.35382464445277,1.0006353343917662,1.0056544072686262,5.149742131712481e-07
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,1e-07,100000.0,2.0,0.0,1.582632844095546,0.9993080019829664,1.2676771290832316,0.773647808361973,0.058358198391372,0.004603186926191105,3.438103730756805,2.566965937024835,3.586158687427236,2.699177412595385e+18,131.43166868183968,1.0002796808692707,1.2766492167956303,7.969548382164275e-07
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,3e-07,200000.0,2.0,0.0,1.5855342954692793,1.106796068911017,0.8371335973459579,0.5674434355540916,0.11646831667199756,0.0,2.810571742966371,1.7337354178742586,2.7776716904392127,5.590722102600822e+18,90.46392683276336,1.000150350129489,1.0181954269547004,3.366602658559534e-07
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,3e-09,100000.0,1.0,0.0,1.5938372040161122,1.0010305654839933,1.4570599127784174,0.7748263042013261,0.06427704805861104,0.02717145975081528,2.992451205166332,2.7456861904657046,3.872718015567113,2.6790186105484344e+18,134.75002461248246,1.0011722656156485,1.3517005885662443,1.0858794734359266e-06
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,3e-07,100000.0,2.0,0.0,1.5989005948331514,1.0326133797819377,0.9672008131504051,0.7707803610334796,0.0382013747539684,0.0,3.015893598522477,2.0466482642326573,3.0918826375364237,2.7591006084574653e+18,120.98430158215135,1.0001502738562664,1.1311401081693402,4.728011973174712e-07
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,1e-10,500000.0,1.0,0.0,1.6065409450504238,1.1910148757068086,1.7377331597865664,0.4685590712548154,0.12504959923606324,0.0,2.472910331948311,4.104724705114761,4.521770022901259,1.262517915420597e+19,91.90080003664806,1.0066417576170854,1.2791504914237586,7.580833809307268e-06
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,1e-10,800000.0,0.5,0.0,1.6134635471854002,1.0006524444334688,0.8232734235581202,0.5751053175699392,0.3003391149328201,0.0,0.0,1.8400237708300005,2.8650842761190933,2.2278474001721577e+19,58.2035929529166,1.0064026058315776,1.003899730734714,2.2915735159883565e-06
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,1e-06,200000.0,5.0,0.0,1.635623876838363,1.2104554399590088,1.6223609818393794,0.562859420514561,0.044524060741659405,0.0,4.292080045671754,3.3861882500878,4.171111064107618,5.211188312832218e+18,115.76090337980703,1.0001497750098072,1.2813641820002872,1.1120270388793415e-06
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,1e-08,300000.0,2.0,0.0,1.6374249549843956,1.2520457158886165,1.8395708572869247,0.4824799713193027,0.06806179881752465,0.0,3.781952233256324,3.70567887396625,4.522248849352602,7.709458233654945e+18,104.69319108248074,1.0011547383006894,1.2500736363376808,2.504861330227003e-06
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,1e-07,200000.0,3.0,0.0,1.642409292414727,1.218498575505464,1.7115009129348144,0.5633745015418622,0.04221223689994241,0.0,4.072152617003432,3.4555622720760475,4.29386521390408,5.195732425235801e+18,116.6615598724915,1.000400208856942,1.3036497666951805,1.5632989849889233e-06
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,3e-09,800000.0,1.0,0.0,1.6440525012256542,1.0347649595546653,0.9408463918608179,0.572068692617941,0.2983420811977575,0.0,1.144716061563365,1.7699229852764662,2.8621975374142647,2.2333725190530585e+19,57.40744221568242,1.0012351940989699,1.0022247340978376,1.1008394895331044e-06
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,1e-09,100000.0,0.5,0.0,1.644615168241515,1.0821212879601398,1.0367273070301364,0.769990809330558,0.03357187678569253,0.0,1.474023975943541,1.8449650855635011,3.213666730835074,2.7830283461907313e+18,116.53614231948156,1.001615504296137,1.0889566355379638,5.755504487852749e-07
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,3e-10,200000.0,1.0,0.0,1.6601878563889938,1.2316629803675083,1.8045737162098954,0.5660795911525003,0.03337591548566667,0.04453010687384337,2.9834892218205225,3.7529648477869633,4.496967206752838,5.129464999245102e+18,120.43090192053165,1.0042749131835087,1.467408802367873,3.1445710228304227e-06
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,3e-07,100000.0,3.0,0.0,1.6626001136428956,1.0624038435979664,1.3987509856268114,0.7755001673400113,0.07359822824551335,0.02913696567530996,3.8414414160947308,2.870995338396041,3.7922898423617872,2.664279925190536e+18,137.02127631082305,1.0001929328054706,1.389703619356792,8.88491865613845e-07
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,3e-10,500000.0,0.5,0.0,1.6888628321570973,1.1593377154710143,0.8661015577264024,0.4999966415930871,0.2564678108156031,0.0,0.0,1.5431698630171153,2.794554401323774,1.4093431958281646e+19,63.939532067382686,1.0033294180356656,1.0001668406166575,9.546230173855208e-07
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,3e-07,300000.0,2.0,0.0,1.6920848417247294,1.2086743399598916,0.7994890176994276,0.5007564148729299,0.1898300162196954,0.0,2.6472639662421877,1.4813169683503746,2.5247252062709737,8.474310283856217e+18,74.7282838923748,1.0001507309171145,1.0029076443448828,2.9000289215906467e-07
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,3e-08,100000.0,1.0,0.0,1.696448876755142,1.1311078001172483,0.9194908673001969,0.7693300962955286,0.03830001318717676,0.0,2.3037645280450425,1.723879944312089,2.9290142291603325,2.7966820768399703e+18,113.74311109614233,1.0003715784929361,1.067671155279905,4.1476313156260497e-07
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,3e-08,800000.0,3.0,0.0,1.6978859572400913,1.1912778652503593,1.7622822680214187,0.5324327706745012,0.191293075025116,0.0,4.0443605823616195,3.89443762814378,4.530656615025632,2.038721685578106e+19,76.9719933480843,1.001004393554321,1.1062362940321835,4.351814200293544e-06
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,1e-09,200000.0,0.5,0.0,1.705395911838181,1.2103422440497928,0.9073325388211625,0.5694013603973734,0.13781816501460958,0.0,0.18643614669703892,1.5054892210893258,2.8725678291829757,5.64505867306912e+18,86.02807273805308,1.001615251731984,1.0049274994638417,4.4612352560026467e-07
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,1e-10,300000.0,1.0,0.0,1.7092250060076521,1.3227921414917612,1.8389288499323102,0.4857608936807564,0.05305598436419813,0.046305249422113975,2.8238389801633583,4.151590917440803,4.5989508335431095,7.559139740540945e+18,109.45052690630403,1.0067078768379234,1.4661905799622115,6.043513938780181e-06
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,1e-09,100000.0,1.0,0.0,1.7184849761678607,1.1007878855722066,1.653175192735024,0.7777290672648925,0.08402054354860597,0.07236181513102471,3.126104797441201,3.1845792288841026,4.185313729234744,2.6289897671219466e+18,142.47046804292805,1.0021673980687957,1.5713159627750326,1.5962089850870353e-06
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,3e-07,800000.0,5.0,0.0,1.7244449637768964,1.2194003973725618,1.7146234519693022,0.5301190913745386,0.19137314634593966,0.0,4.4226543640548694,3.846991557515779,4.462354488629979,2.0428502466029203e+19,76.60645474655556,1.0003723527264379,1.0963979793707332,2.7582468586100226e-06
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,3e-08,100000.0,2.0,0.0,1.7326775544130073,1.1193368338067518,1.5945992726651732,0.7771486932265865,0.08358990726626074,0.054118501306312655,3.7582977978633663,3.1133373276447904,4.067941084645214,2.636774885518965e+18,141.26074920615056,1.000569589131743,1.503468505213705,1.266214123420706e-06
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,1e-08,200000.0,2.0,0.0,1.7330040052368187,1.3063559279697934,1.8863117183753078,0.564209480679074,0.038839025491935325,0.022570614736594913,3.8531455453933163,3.7192446797054837,4.548752518366441,5.136509956408988e+18,120.01420951536043,1.0011299924227224,1.4005932510688546,2.262116668291859e-06
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,1e-06,500000.0,3.0,0.0,1.736427752535885,1.2071065154875678,0.7835715503964531,0.49745713869885294,0.2587160570844578,0.0,2.9530997494799216,1.4558371767460803,2.415445806690305,1.4138496791240208e+19,62.64315935145919,1.000099789546832,1.0016011254377886,2.7623946987912144e-07
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,3e-09,800000.0,2.0,0.0,1.754358844866323,1.2528087237735381,1.890517507845663,0.5326493242455471,0.18385084874414553,0.0,3.6008619654411564,4.186034140778007,4.73344577145194,2.012706051873354e+19,79.18530638510057,1.0025268765236266,1.1566336329635971,6.857457004310287e-06
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,3e-08,200000.0,1.0,0.0,1.7838247176845041,1.2813505667968565,0.8421497245686627,0.5692647502787616,0.14855546527502075,0.0,1.8506595713722622,1.3686330685639014,2.573752694516557,5.676150336743798e+18,83.18560446765368,1.0003711865175426,1.0033306183956736,3.043082154375916e-07
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,3e-08,500000.0,3.0,0.0,1.7847722218080937,1.3806834862912358,1.951120261955181,0.4578335022670827,0.11943611989985722,0.0,4.161578706249261,4.090108819830471,4.754220807358197,1.2632459487932668e+19,91.77395466782262,1.0009615606363975,1.202145699895268,3.740462184017372e-06
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,1e-08,500000.0,1.0,0.0,1.7875861123604282,1.2495844676685552,0.8751666704752197,0.5005594570090427,0.2680143211222044,0.0,1.3556324856562143,1.3777260322909248,2.560991124093137,1.4185819217614197e+19,61.433691347670255,1.000639335153145,1.0005085550965285,5.312121633499857e-07
FAST,M5_nucleation_mass_plus_capture,M5,M2 nucleation mass transfer plus M4 capture.,diagnostic+barani-like,True,none,True,24.0,15,1e-07,800000.0,2.0,0.0,1.789023223614642,1.1646446895072942,0.8378138135835785,0.575157055552174,0.3168122788868941,0.0,2.723813900766373,1.5143772219661942,2.5163532972938936,2.2567893950092886e+19,54.3106260493316,1.0002920090747263,1.0011847314986155,6.385315805832903e-07
