Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	
18144	1955.013	3.45e+19	0	0	100000	1.9511278	1.88526e-05	5.273154e+26	7.446697e+25	7.618316e+24	6.684865e+25	1.680364e+26	2.848121e+26	3.830924e+25	5.409993e+24	5.534674e+23	4.856526e+24	1.220777e+25	2.069148e+25	0.5401172	3.830924e+26	5.409993e+25	5.534674e+24	4.856526e+25	1.207094e+26	2.044666e+26	3.816471e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.935132e+26	2.738953e+18	4.935132e+26	2.23095e+26	6.716607e+22	2.230278e+26	1.194347e+26	7.394212e+15	1.194347e+26	4.4619e+26	1.585706e+16	4.4619e+26	1.329556e+26	4.575444e+16	1.329556e+26	4.259086e+26	2.405541e+22	4.258846e+26	1.473809e+23	1.999854e-09	0.004937699	1.203812e+09	1.603881e+12	4.23084e+13	1.394637e-05	4.157763e-10	1.915831e-15	0.5005166	0.5	0.367	1	76.98901	9.573973	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02418239	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0488722	0	2.544355e-14	0	2.544355e-14	0	-471.5709	0	-471.5709	0	30905.13	77194.93	370.3279	8659.292	1.106061	1	0	0.452269	1	2	0	0	
18172	1955.013	3.45e+19	0	0	100000	1.95115415	1.88526e-05	5.281292e+26	7.446723e+25	7.618398e+24	6.684883e+25	1.685242e+26	2.851378e+26	3.836836e+25	5.410013e+24	5.534734e+23	4.856539e+24	1.224321e+25	2.071514e+25	0.5399015	3.836836e+26	5.410013e+25	5.534734e+24	4.856539e+25	1.210603e+26	2.047008e+26	3.82236e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.942748e+26	2.757982e+18	4.942748e+26	2.234393e+26	6.731727e+22	2.23372e+26	1.19619e+26	7.415663e+15	1.19619e+26	4.468786e+26	1.590305e+16	4.468786e+26	1.331608e+26	4.588716e+16	1.331608e+26	4.265659e+26	2.412519e+22	4.265418e+26	1.473801e+23	1.999863e-09	0.004937736	1.20163e+09	1.611486e+12	4.24146e+13	1.395902e-05	4.165312e-10	1.921052e-15	0.5005163	0.5	0.3673329	1	77.10782	9.588748	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02416247	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04884585	0	2.549492e-14	0	2.549492e-14	0	-471.5381	0	-471.5381	0	30904.71	77194.93	370.8995	8659.175	1.106061	1	0	0.4522689	1	2	0	0	
18200	1955.013	3.45e+19	0	0	100000	1.9511805	1.88526e-05	5.28943e+26	7.44675e+25	7.618479e+24	6.684902e+25	1.690121e+26	2.854634e+26	3.842748e+25	5.410032e+24	5.534792e+23	4.856552e+24	1.227865e+25	2.073879e+25	0.5396866	3.842748e+26	5.410032e+25	5.534792e+24	4.856552e+25	1.214112e+26	2.04935e+26	3.828251e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.950364e+26	2.777128e+18	4.950364e+26	2.237836e+26	6.746824e+22	2.237161e+26	1.198033e+26	7.437114e+15	1.198033e+26	4.475671e+26	1.594906e+16	4.475671e+26	1.33366e+26	4.601989e+16	1.33366e+26	4.272232e+26	2.419497e+22	4.27199e+26	1.473792e+23	1.999871e-09	0.004937772	1.199453e+09	1.619112e+12	4.2521e+13	1.397168e-05	4.17287e-10	1.926283e-15	0.5005161	0.5	0.3676658	1	77.22663	9.603523	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02414256	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0488195	0	2.554642e-14	0	2.554642e-14	0	-471.5053	0	-471.5053	0	30904.29	77194.93	371.471	8659.058	1.106061	1	0	0.4522688	1	2	0	0	
18228	1955.013	3.45e+19	0	0	100000	1.95120685	1.88526e-05	5.297567e+26	7.446775e+25	7.618559e+24	6.684919e+25	1.694999e+26	2.85789e+26	3.84866e+25	5.41005e+24	5.53485e+23	4.856565e+24	1.23141e+25	2.076245e+25	0.5394722	3.84866e+26	5.41005e+25	5.53485e+24	4.856565e+25	1.217621e+26	2.051693e+26	3.83414e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.95798e+26	2.79639e+18	4.95798e+26	2.241278e+26	6.761899e+22	2.240602e+26	1.199876e+26	7.458565e+15	1.199876e+26	4.482557e+26	1.599506e+16	4.482557e+26	1.335711e+26	4.615262e+16	1.335711e+26	4.278804e+26	2.426475e+22	4.278562e+26	1.473783e+23	1.99988e-09	0.004937807	1.197281e+09	1.626759e+12	4.262762e+13	1.398435e-05	4.180437e-10	1.931525e-15	0.5005158	0.5	0.3679988	1	77.34544	9.618297	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02412268	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04879315	0	2.559804e-14	0	2.559804e-14	0	-471.4725	0	-471.4725	0	30903.87	77194.93	372.0425	8658.941	1.106061	1	0	0.4522687	1	2	0	0	
18256	1955.013	3.45e+19	0	0	100000	1.9512332	1.88526e-05	5.305705e+26	7.446801e+25	7.618637e+24	6.684937e+25	1.699878e+26	2.861147e+26	3.854572e+25	5.410069e+24	5.534908e+23	4.856578e+24	1.234954e+25	2.078611e+25	0.5392585	3.854572e+26	5.410069e+25	5.534908e+24	4.856578e+25	1.22113e+26	2.054035e+26	3.84003e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.965595e+26	2.815763e+18	4.965595e+26	2.244721e+26	6.776953e+22	2.244044e+26	1.201719e+26	7.480017e+15	1.201719e+26	4.489442e+26	1.604106e+16	4.489442e+26	1.337763e+26	4.628536e+16	1.337763e+26	4.285377e+26	2.433454e+22	4.285134e+26	1.473775e+23	1.999889e-09	0.004937843	1.195114e+09	1.634426e+12	4.273445e+13	1.399701e-05	4.188014e-10	1.936778e-15	0.5005155	0.5	0.3683319	1	77.46425	9.633072	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02410281	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0487668	0	2.564979e-14	0	2.564979e-14	0	-471.4397	0	-471.4397	0	30903.46	77194.93	372.6141	8658.824	1.106061	1	0	0.4522686	1	2	0	0	
18284	1955.013	3.45e+19	0	0	100000	1.95125955	1.88526e-05	5.313842e+26	7.446825e+25	7.618715e+24	6.684954e+25	1.704757e+26	2.864403e+26	3.860484e+25	5.410087e+24	5.534964e+23	4.85659e+24	1.238499e+25	2.080976e+25	0.5390455	3.860484e+26	5.410087e+25	5.534964e+24	4.85659e+25	1.224639e+26	2.056377e+26	3.845921e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.973211e+26	2.835254e+18	4.973211e+26	2.248164e+26	6.791985e+22	2.247485e+26	1.203563e+26	7.50147e+15	1.203563e+26	4.496328e+26	1.608707e+16	4.496328e+26	1.339815e+26	4.641809e+16	1.339815e+26	4.29195e+26	2.440433e+22	4.291706e+26	1.473766e+23	1.999897e-09	0.004937878	1.192953e+09	1.642115e+12	4.284149e+13	1.400968e-05	4.195599e-10	1.942042e-15	0.5005152	0.5	0.3686651	1	77.58306	9.647847	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02408297	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04874045	0	2.570166e-14	0	2.570166e-14	0	-471.4068	0	-471.4068	0	30903.04	77194.93	373.1856	8658.708	1.106061	1	0	0.4522685	1	2	0	0	
18312	1955.013	3.45e+19	0	0	100000	1.9512859	1.88526e-05	5.32198e+26	7.44685e+25	7.618792e+24	6.68497e+25	1.709636e+26	2.867659e+26	3.866396e+25	5.410104e+24	5.53502e+23	4.856602e+24	1.242043e+25	2.083342e+25	0.5388331	3.866396e+26	5.410104e+25	5.53502e+24	4.856602e+25	1.228149e+26	2.058719e+26	3.851811e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.980827e+26	2.854857e+18	4.980827e+26	2.251607e+26	6.806996e+22	2.250926e+26	1.205406e+26	7.522924e+15	1.205406e+26	4.503214e+26	1.613307e+16	4.503214e+26	1.341867e+26	4.655084e+16	1.341867e+26	4.298522e+26	2.447412e+22	4.298278e+26	1.473758e+23	1.999906e-09	0.004937912	1.190797e+09	1.649824e+12	4.294874e+13	1.402235e-05	4.203193e-10	1.947317e-15	0.500515	0.5	0.3689984	1	77.70187	9.662621	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02406314	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0487141	0	2.575366e-14	0	2.575366e-14	0	-471.374	0	-471.374	0	30902.62	77194.93	373.7571	8658.591	1.106061	1	0	0.4522684	1	2	0	0	
18340	1955.013	3.45e+19	0	0	100000	1.95131225	1.88526e-05	5.330118e+26	7.446873e+25	7.618868e+24	6.684987e+25	1.714516e+26	2.870915e+26	3.872308e+25	5.410122e+24	5.535075e+23	4.856614e+24	1.245588e+25	2.085707e+25	0.5386213	3.872308e+26	5.410122e+25	5.535075e+24	4.856614e+25	1.231658e+26	2.06106e+26	3.857701e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.988443e+26	2.874587e+18	4.988443e+26	2.25505e+26	6.821981e+22	2.254368e+26	1.207249e+26	7.544377e+15	1.207249e+26	4.510099e+26	1.617908e+16	4.510099e+26	1.343919e+26	4.668358e+16	1.343919e+26	4.305095e+26	2.454391e+22	4.304849e+26	1.473749e+23	1.999914e-09	0.004937947	1.188646e+09	1.657554e+12	4.30562e+13	1.403503e-05	4.210796e-10	1.952603e-15	0.5005147	0.5	0.3693318	1	77.82068	9.677396	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02404333	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04868775	0	2.580579e-14	0	2.580579e-14	0	-471.3411	0	-471.3411	0	30902.2	77194.93	374.3287	8658.474	1.106061	1	0	0.4522683	1	2	0	0	
18368	1955.013	3.45e+19	0	0	100000	1.9513386	1.88526e-05	5.338255e+26	7.446897e+25	7.618943e+24	6.685002e+25	1.719395e+26	2.874171e+26	3.87822e+25	5.410139e+24	5.535129e+23	4.856626e+24	1.249133e+25	2.088073e+25	0.5384101	3.87822e+26	5.410139e+25	5.535129e+24	4.856626e+25	1.235168e+26	2.063402e+26	3.863593e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.996059e+26	2.894429e+18	4.996059e+26	2.258493e+26	6.836946e+22	2.257809e+26	1.209092e+26	7.565832e+15	1.209092e+26	4.516985e+26	1.622509e+16	4.516985e+26	1.34597e+26	4.681633e+16	1.34597e+26	4.311668e+26	2.46137e+22	4.311421e+26	1.473741e+23	1.999923e-09	0.004937981	1.186501e+09	1.665305e+12	4.316387e+13	1.404771e-05	4.218408e-10	1.9579e-15	0.5005144	0.5	0.3696653	1	77.93949	9.692171	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02402355	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0486614	0	2.585804e-14	0	2.585804e-14	0	-471.3082	0	-471.3082	0	30901.79	77194.93	374.9002	8658.357	1.106061	1	0	0.4522682	1	2	0	0	
18396	1955.013	3.45e+19	0	0	100000	1.95136495	1.88526e-05	5.346393e+26	7.446919e+25	7.619017e+24	6.685018e+25	1.724274e+26	2.877426e+26	3.884131e+25	5.410155e+24	5.535183e+23	4.856637e+24	1.252678e+25	2.090438e+25	0.5381996	3.884131e+26	5.410155e+25	5.535183e+24	4.856637e+25	1.238677e+26	2.065744e+26	3.869484e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.003675e+26	2.914385e+18	5.003675e+26	2.261935e+26	6.851892e+22	2.26125e+26	1.210935e+26	7.587287e+15	1.210935e+26	4.523871e+26	1.62711e+16	4.523871e+26	1.348022e+26	4.694909e+16	1.348022e+26	4.31824e+26	2.46835e+22	4.317993e+26	1.473733e+23	1.999931e-09	0.004938015	1.184361e+09	1.673077e+12	4.327174e+13	1.406039e-05	4.226028e-10	1.963208e-15	0.5005141	0.5	0.3699988	1	78.0583	9.706945	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02400378	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04863505	0	2.591042e-14	0	2.591042e-14	0	-471.2754	0	-471.2754	0	30901.37	77194.93	375.4718	8658.24	1.106061	1	0	0.4522682	1	2	0	0	
18424	1955.013	3.45e+19	0	0	100000	1.9513913	1.88526e-05	5.35453e+26	7.446942e+25	7.61909e+24	6.685033e+25	1.729154e+26	2.880682e+26	3.890043e+25	5.410171e+24	5.535236e+23	4.856648e+24	1.256223e+25	2.092803e+25	0.5379897	3.890043e+26	5.410171e+25	5.535236e+24	4.856648e+25	1.242187e+26	2.068086e+26	3.875373e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.011291e+26	2.934471e+18	5.011291e+26	2.265378e+26	6.866811e+22	2.264692e+26	1.212778e+26	7.608742e+15	1.212778e+26	4.530756e+26	1.631711e+16	4.530756e+26	1.350074e+26	4.708184e+16	1.350074e+26	4.324813e+26	2.47533e+22	4.324565e+26	1.473725e+23	1.999939e-09	0.004938048	1.182225e+09	1.680869e+12	4.337983e+13	1.407308e-05	4.233658e-10	1.968527e-15	0.5005138	0.5	0.3703325	1	78.17711	9.72172	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02398404	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0486087	0	2.596293e-14	0	2.596293e-14	0	-471.2424	0	-471.2424	0	30900.95	77194.93	376.0433	8658.123	1.106061	1	0	0.452268	1	2	0	0	
18452	1955.013	3.45e+19	0	0	100000	1.95141765	1.88526e-05	5.362668e+26	7.446964e+25	7.619162e+24	6.685047e+25	1.734034e+26	2.883938e+26	3.895955e+25	5.410187e+24	5.535288e+23	4.856658e+24	1.259768e+25	2.095168e+25	0.5377804	3.895955e+26	5.410187e+25	5.535288e+24	4.856658e+25	1.245697e+26	2.070427e+26	3.881264e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.018907e+26	2.954671e+18	5.018907e+26	2.268821e+26	6.881711e+22	2.268133e+26	1.214621e+26	7.630198e+15	1.214621e+26	4.537642e+26	1.636312e+16	4.537642e+26	1.352126e+26	4.72146e+16	1.352126e+26	4.331386e+26	2.482309e+22	4.331137e+26	1.473717e+23	1.999947e-09	0.004938081	1.180096e+09	1.688683e+12	4.348812e+13	1.408577e-05	4.241296e-10	1.973857e-15	0.5005136	0.5	0.3706662	1	78.29592	9.736495	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02396431	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04858235	0	2.601557e-14	0	2.601557e-14	0	-471.2095	0	-471.2095	0	30900.54	77194.93	376.6149	8658.006	1.106061	1	0	0.452268	1	2	0	0	
18480	1955.013	3.45e+19	0	0	100000	1.951444	1.88526e-05	5.370805e+26	7.446985e+25	7.619233e+24	6.685062e+25	1.738914e+26	2.887193e+26	3.901867e+25	5.410203e+24	5.53534e+23	4.856669e+24	1.263313e+25	2.097534e+25	0.5375718	3.901867e+26	5.410203e+25	5.53534e+24	4.856669e+25	1.249207e+26	2.072769e+26	3.887155e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.026523e+26	2.974988e+18	5.026523e+26	2.272264e+26	6.89659e+22	2.271574e+26	1.216464e+26	7.651655e+15	1.216464e+26	4.544528e+26	1.640913e+16	4.544528e+26	1.354177e+26	4.734736e+16	1.354177e+26	4.337958e+26	2.48929e+22	4.337709e+26	1.473709e+23	1.999955e-09	0.004938114	1.177971e+09	1.696518e+12	4.359662e+13	1.409846e-05	4.248943e-10	1.979198e-15	0.5005133	0.5	0.3709999	1	78.41473	9.751269	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02394461	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.048556	0	2.606834e-14	0	2.606834e-14	0	-471.1766	0	-471.1766	0	30900.12	77194.93	377.1864	8657.889	1.106061	1	0	0.4522679	1	2	0	0	
18508	1955.013	3.45e+19	0	0	100000	1.95147035	1.88526e-05	5.378943e+26	7.447006e+25	7.619303e+24	6.685076e+25	1.743794e+26	2.890449e+26	3.907779e+25	5.410218e+24	5.535391e+23	4.856679e+24	1.266859e+25	2.099899e+25	0.5373637	3.907779e+26	5.410218e+25	5.535391e+24	4.856679e+25	1.252716e+26	2.07511e+26	3.893044e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.034139e+26	2.995435e+18	5.034139e+26	2.275707e+26	6.911444e+22	2.275016e+26	1.218308e+26	7.673112e+15	1.218308e+26	4.551413e+26	1.645514e+16	4.551413e+26	1.356229e+26	4.748013e+16	1.356229e+26	4.344531e+26	2.49627e+22	4.344281e+26	1.473701e+23	1.999963e-09	0.004938147	1.175852e+09	1.704373e+12	4.370533e+13	1.411116e-05	4.256599e-10	1.984549e-15	0.500513	0.5	0.3713338	1	78.53354	9.766044	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02392493	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04852965	0	2.612124e-14	0	2.612124e-14	0	-471.1436	0	-471.1436	0	30899.7	77194.93	377.7579	8657.772	1.106061	1	0	0.4522678	1	2	0	0	
18536	1955.013	3.45e+19	0	0	100000	1.9514967	1.88526e-05	5.387081e+26	7.447026e+25	7.619373e+24	6.685089e+25	1.748674e+26	2.893704e+26	3.913691e+25	5.410233e+24	5.535442e+23	4.856689e+24	1.270404e+25	2.102264e+25	0.5371563	3.913691e+26	5.410233e+25	5.535442e+24	4.856689e+25	1.256227e+26	2.077452e+26	3.898935e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.041755e+26	3.016e+18	5.041755e+26	2.279149e+26	6.926278e+22	2.278457e+26	1.220151e+26	7.69457e+15	1.220151e+26	4.558299e+26	1.650116e+16	4.558299e+26	1.358281e+26	4.76129e+16	1.358281e+26	4.351104e+26	2.50325e+22	4.350853e+26	1.473693e+23	1.999971e-09	0.004938179	1.173738e+09	1.71225e+12	4.381425e+13	1.412386e-05	4.264263e-10	1.989912e-15	0.5005127	0.5	0.3716678	1	78.65235	9.780819	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02390526	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0485033	0	2.617426e-14	0	2.617426e-14	0	-471.1107	0	-471.1107	0	30899.28	77194.93	378.3295	8657.655	1.106061	1	0	0.4522677	1	2	0	0	
18564	1955.013	3.45e+19	0	0	100000	1.95152305	1.88526e-05	5.395218e+26	7.447046e+25	7.619441e+24	6.685102e+25	1.753554e+26	2.89696e+26	3.919603e+25	5.410247e+24	5.535492e+23	4.856698e+24	1.27395e+25	2.104629e+25	0.5369495	3.919603e+26	5.410247e+25	5.535492e+24	4.856698e+25	1.259737e+26	2.079793e+26	3.904826e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.049371e+26	3.03669e+18	5.049371e+26	2.282592e+26	6.941089e+22	2.281898e+26	1.221994e+26	7.716028e+15	1.221994e+26	4.565185e+26	1.654718e+16	4.565185e+26	1.360333e+26	4.774567e+16	1.360333e+26	4.357676e+26	2.510231e+22	4.357425e+26	1.473685e+23	1.999979e-09	0.004938212	1.171629e+09	1.720148e+12	4.392337e+13	1.413656e-05	4.271936e-10	1.995285e-15	0.5005124	0.5	0.3720018	1	78.77116	9.795593	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02388562	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04847695	0	2.622742e-14	0	2.622742e-14	0	-471.0777	0	-471.0777	0	30898.87	77194.93	378.901	8657.538	1.106061	1	0	0.4522676	1	2	0	0	
18592	1955.013	3.45e+19	0	0	100000	1.9515494	1.88526e-05	5.403356e+26	7.447066e+25	7.619509e+24	6.685115e+25	1.758434e+26	2.900215e+26	3.925515e+25	5.410262e+24	5.535541e+23	4.856708e+24	1.277495e+25	2.106994e+25	0.5367433	3.925515e+26	5.410262e+25	5.535541e+24	4.856708e+25	1.263247e+26	2.082135e+26	3.910714e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.056987e+26	3.057498e+18	5.056987e+26	2.286035e+26	6.955881e+22	2.28534e+26	1.223837e+26	7.737487e+15	1.223837e+26	4.57207e+26	1.659319e+16	4.57207e+26	1.362385e+26	4.787845e+16	1.362385e+26	4.364249e+26	2.517212e+22	4.363997e+26	1.473677e+23	1.999987e-09	0.004938243	1.169525e+09	1.728067e+12	4.40327e+13	1.414926e-05	4.279618e-10	2.000669e-15	0.5005121	0.5	0.3723359	1	78.88997	9.810368	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02386601	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.0484506	0	2.62807e-14	0	2.62807e-14	0	-471.0447	0	-471.0447	0	30898.45	77194.93	379.4725	8657.422	1.106061	1	0	0.4522675	1	2	0	0	
18620	1955.013	3.45e+19	0	0	100000	1.95157575	1.88526e-05	5.411493e+26	7.447085e+25	7.619576e+24	6.685128e+25	1.763315e+26	2.90347e+26	3.931427e+25	5.410276e+24	5.535589e+23	4.856717e+24	1.281041e+25	2.109358e+25	0.5365376	3.931427e+26	5.410276e+25	5.535589e+24	4.856717e+25	1.266757e+26	2.084476e+26	3.916604e+24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.064603e+26	3.078434e+18	5.064603e+26	2.289478e+26	6.970649e+22	2.288781e+26	1.22568e+26	7.758947e+15	1.22568e+26	4.578956e+26	1.663921e+16	4.578956e+26	1.364436e+26	4.801123e+16	1.364436e+26	4.370822e+26	2.524192e+22	4.370569e+26	1.47367e+23	1.999995e-09	0.004938275	1.167427e+09	1.736006e+12	4.414224e+13	1.416197e-05	4.287308e-10	2.006064e-15	0.5005118	0.5	0.37267	1	79.00878	9.825143	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.02384641	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.04842425	0	2.633412e-14	0	2.633412e-14	0	-471.0117	0	-471.0117	0	30898.03	77194.93	380.0441	8657.305	1.106061	1	0	0.4522674	1	2	0	0	
